"Location Properties"
"Location Name = 3ft (630411)"
"Location ID = 4826803309903872"
"Latitude = 44.63101004858643 °"
"Longitude = -124.04601168454957 °"
""
""
"Date Time","Resistivity (Ω-cm)","Temperature (C)","Density (g/cm³)","Total Dissolved Solids (mg/L)","Salinity (psu)","Actual Conductivity (µS/cm)","Specific Conductivity (µS/cm)"
"2019-02-07 00:30:00.000","35.023","9.087","1.02","26663.0","25.83","28552.558","41020.496"
"2019-02-07 01:00:00.000","34.842","9.146","1.02","26758.0","25.938","28701.172","41166.712"
"2019-02-07 01:30:00.000","34.56","9.217","1.02","26924.0","26.122","28934.79","41421.812"
"2019-02-07 02:00:00.000","33.086","9.371","1.021","28006.0","27.299","30224.64","43086.78"
"2019-02-07 02:30:00.000","32.432","9.47","1.021","28494.0","27.835","30833.278","43836.544"
"2019-02-07 03:00:00.000","32.507","9.383","1.021","28496.0","27.828","30762.998","43839.732"
"2019-02-07 03:30:00.000","32.88","9.281","1.021","28251.0","27.552","30414.04","43462.672"
"2019-02-07 04:00:00.000","32.843","9.445","1.021","28156.0","27.469","30447.928","43317.672"
"2019-02-07 04:30:00.000","31.372","9.509","1.022","29426.0","28.847","31875.436","45270.096"
"2019-02-07 05:00:00.000","30.661","9.656","1.023","29988.0","29.474","32614.358","46135.056"
"2019-02-07 05:30:00.000","30.672","9.73","1.023","29917.0","29.406","32602.726","46026.26"
"2019-02-07 06:00:00.000","30.938","9.501","1.023","29845.0","29.301","32322.776","45914.64"
"2019-02-07 06:30:00.000","30.847","9.457","1.023","29968.0","29.43","32417.822","46105.112"
"2019-02-07 07:00:00.000","30.981","9.382","1.023","29900.0","29.347","32277.812","45999.744"
"2019-02-07 07:30:00.000","31.23","9.344","1.022","29692.0","29.117","32020.902","45680.304"
"2019-02-07 08:00:00.000","31.517","9.271","1.022","29480.0","28.879","31728.708","45354.592"
"2019-02-07 08:30:00.000","31.779","9.192","1.022","29301.0","28.675","31467.502","45077.972"
"2019-02-07 09:00:00.000","32.218","9.232","1.022","28870.0","28.214","31038.996","44415.264"
"2019-02-07 09:30:00.000","32.511","9.101","1.022","28712.0","28.029","30758.388","44172.072"
"2019-02-07 10:00:00.000","32.131","9.295","1.022","28899.0","28.252","31122.698","44459.38"
"2019-02-07 10:30:00.000","32.407","9.262","1.022","28678.0","28.011","30857.77","44120.356"
"2019-02-07 11:00:00.000","30.999","9.55","1.022","29747.0","29.2","32259.56","45764.856"
"2019-02-07 11:30:00.000","30.879","9.627","1.023","29800.0","29.267","32384.588","45846.204"
"2019-02-07 12:00:00.000","30.502","9.714","1.023","30097.0","29.6","32784.738","46303.38"
"2019-02-07 12:30:00.000","31.422","9.504","1.022","29382.0","28.8","31824.786","45203.832"
"2019-02-07 13:00:00.000","30.969","9.632","1.022","29709.0","29.168","32289.978","45705.64"
"2019-02-07 13:30:00.000","30.723","9.662","1.023","29923.0","29.405","32549.436","46035.864"
"2019-02-07 14:00:00.000","30.977","9.673","1.022","29669.0","29.129","32282.482","45644.296"
"2019-02-07 14:30:00.000","30.653","9.712","1.023","29951.0","29.441","32623.576","46078.524"
"2019-02-07 15:00:00.000","30.844","9.676","1.023","29794.0","29.266","32421.076","45836.94"
"2019-02-07 15:30:00.000","30.384","9.801","1.023","30143.0","29.66","32911.588","46373.66"
"2019-02-07 16:00:00.000","30.266","9.834","1.023","30234.0","29.763","33040.238","46514.296"
"2019-02-07 16:30:00.000","30.199","9.826","1.023","30308.0","29.842","33114.16","46627.84"
"2019-02-07 17:00:00.000","30.085","9.873","1.023","30384.0","29.931","33238.87","46744.892"
"2019-02-07 17:30:00.000","30.389","9.753","1.023","30178.0","29.692","32906.838","46427.276"
"2019-02-07 18:00:00.000","30.869","9.611","1.023","29822.0","29.289","32394.52","45879.76"
"2019-02-07 18:30:00.000","31.32","9.491","1.022","29489.0","28.914","31928.858","45368.056"
"2019-02-07 19:00:00.000","31.29","9.53","1.022","29486.0","28.914","31959.182","45362.392"
"2019-02-07 19:30:00.000","30.974","9.577","1.022","29748.0","29.205","32284.982","45766.524"
"2019-02-07 20:00:00.000","32.876","9.162","1.021","28346.0","27.642","30417.76","43609.64"
"2019-02-07 20:30:00.000","34.327","8.939","1.02","27315.0","26.511","29131.498","42022.844"
"2019-02-07 21:00:00.000","35.421","8.935","1.02","26474.0","25.613","28232.132","40729.456"
"2019-02-07 21:30:00.000","36.214","8.833","1.019","25967.0","25.063","27613.688","39949.364"
"2019-02-07 22:00:00.000","36.608","8.84","1.019","25683.0","24.762","27316.31","39511.612"
"2019-02-07 22:30:00.000","36.59","8.871","1.019","25673.0","24.755","27329.55","39496.688"
"2019-02-07 23:00:00.000","34.941","9.052","1.02","26752.0","25.921","28619.72","41156.276"
"2019-02-07 23:30:00.000","34.006","9.201","1.021","27375.0","26.603","29406.52","42115.704"
"2019-02-08 00:00:00.000","34.655","9.067","1.02","26961.0","26.146","28856.036","41478.404"
"2019-02-08 00:30:00.000","34.165","9.042","1.021","27367.0","26.577","29269.72","42102.824"
"2019-02-08 01:00:00.000","35.212","8.873","1.02","26677.0","25.822","28399.248","41040.832"
"2019-02-08 01:30:00.000","34.242","9.011","1.02","27329.0","26.533","29204.122","42044.356"
"2019-02-08 02:00:00.000","34.212","9.063","1.02","27313.0","26.522","29229.248","42019.592"
"2019-02-08 02:30:00.000","33.251","9.16","1.021","28028.0","27.3","30074.412","43120.684"
"2019-02-08 03:00:00.000","33.57","8.98","1.021","27899.0","27.141","29788.182","42921.032"
"2019-02-08 03:30:00.000","32.713","9.21","1.021","28450.0","27.76","30568.966","43769.884"
"2019-02-08 04:00:00.000","31.9","9.323","1.022","29085.0","28.457","31348.148","44746.332"
"2019-02-08 04:30:00.000","32.567","9.19","1.022","28593.0","27.911","30706.01","43989.56"
"2019-02-08 05:00:00.000","31.681","9.302","1.022","29303.0","28.691","31564.71","45081.456"
"2019-02-08 05:30:00.000","31.949","9.251","1.022","29098.0","28.463","31300.348","44766.092"
"2019-02-08 06:00:00.000","31.039","9.439","1.023","29797.0","29.242","32217.046","45842.056"
"2019-02-08 06:30:00.000","31.244","9.376","1.022","29653.0","29.079","32006.42","45620.344"
"2019-02-08 07:00:00.000","31.054","9.424","1.023","29796.0","29.239","32201.998","45839.44"
"2019-02-08 07:30:00.000","31.431","9.287","1.022","29548.0","28.954","31815.672","45458.62"
"2019-02-08 08:00:00.000","31.618","9.301","1.022","29362.0","28.755","31628.036","45172.8"
"2019-02-08 08:30:00.000","31.603","9.265","1.022","29405.0","28.797","31642.932","45238.716"
"2019-02-08 09:00:00.000","32.276","9.018","1.022","28987.0","28.317","30983.022","44595.924"
"2019-02-08 09:30:00.000","33.226","8.82","1.021","28312.0","27.567","30096.612","43557.524"
"2019-02-08 10:00:00.000","32.254","9.133","1.022","28916.0","28.253","31004.06","44486.44"
"2019-02-08 10:30:00.000","31.918","9.266","1.022","29114.0","28.482","31330.662","44790.812"
"2019-02-08 11:00:00.000","31.905","9.264","1.022","29128.0","28.497","31343.108","44811.904"
"2019-02-08 11:30:00.000","31.786","9.324","1.022","29189.0","28.569","31460.682","44905.72"
"2019-02-08 12:00:00.000","31.091","9.462","1.022","29729.0","29.171","32163.932","45737.34"
"2019-02-08 12:30:00.000","30.89","9.598","1.023","29813.0","29.277","32372.978","45865.54"
"2019-02-08 13:00:00.000","31.277","9.509","1.022","29515.0","28.944","31972.582","45407.716"
"2019-02-08 13:30:00.000","31.25","9.533","1.022","29521.0","28.953","32000.322","45417.244"
"2019-02-08 14:00:00.000","31.281","9.551","1.022","29477.0","28.908","31968.3","45349.62"
"2019-02-08 14:30:00.000","30.976","9.594","1.022","29733.0","29.19","32282.676","45742.624"
"2019-02-08 15:00:00.000","30.871","9.623","1.023","29811.0","29.278","32392.526","45862.84"
"2019-02-08 15:30:00.000","30.772","9.639","1.023","29894.0","29.37","32497.448","45991.036"
"2019-02-08 16:00:00.000","31.139","9.544","1.022","29618.0","29.059","32114.072","45565.772"
"2019-02-08 16:30:00.000","31.411","9.494","1.022","29401.0","28.819","31836.098","45232.28"
"2019-02-08 17:00:00.000","31.29","9.476","1.022","29529.0","28.956","31959.19","45429.764"
"2019-02-08 17:30:00.000","31.362","9.5","1.022","29442.0","28.864","31886.112","45295.604"
"2019-02-08 18:00:00.000","31.06","9.569","1.022","29673.0","29.122","32196.22","45651.216"
"2019-02-08 18:30:00.000","31.324","9.468","1.022","29504.0","28.927","31924.796","45390.676"
"2019-02-08 19:00:00.000","31.486","9.446","1.022","29369.0","28.779","31760.32","45183.644"
"2019-02-08 19:30:00.000","31.52","9.434","1.022","29346.0","28.753","31725.498","45148.316"
"2019-02-08 20:00:00.000","31.516","9.424","1.022","29358.0","28.765","31729.94","45166.784"
"2019-02-08 20:30:00.000","31.624","9.428","1.022","29255.0","28.653","31621.388","45007.856"
"2019-02-08 21:00:00.000","32.18","9.295","1.022","28854.0","28.205","31075.458","44391.112"
"2019-02-08 21:30:00.000","33.519","9.117","1.021","27837.0","27.09","29834.152","42825.992"
"2019-02-08 22:00:00.000","34.632","8.999","1.02","27030.0","26.212","28875.34","41584.208"
"2019-02-08 22:30:00.000","34.432","9.013","1.02","27176.0","26.37","29042.96","41809.452"
"2019-02-08 23:00:00.000","33.423","9.186","1.021","27864.0","27.126","29919.91","42867.972"
"2019-02-08 23:30:00.000","32.973","9.262","1.021","28185.0","27.48","30327.82","43361.856"
"2019-02-09 00:00:00.000","31.889","9.412","1.022","29024.0","28.402","31358.586","44652.916"
"2019-02-09 00:30:00.000","33.173","9.18","1.021","28078.0","27.356","30144.752","43197.684"
"2019-02-09 01:00:00.000","33.377","9.112","1.021","27959.0","27.22","29961.088","43013.8"
"2019-02-09 01:30:00.000","33.005","9.158","1.021","28239.0","27.526","30298.826","43444.204"
"2019-02-09 02:00:00.000","33.071","9.19","1.021","28157.0","27.442","30237.758","43319.192"
"2019-02-09 02:30:00.000","32.655","9.236","1.021","28480.0","27.794","30622.85","43815.112"
"2019-02-09 03:00:00.000","31.742","9.4","1.022","29169.0","28.557","31504.128","44875.532"
"2019-02-09 03:30:00.000","30.905","9.405","1.023","29955.0","29.409","32357.498","46084.36"
"2019-02-09 04:00:00.000","31.18","9.411","1.022","29685.0","29.117","32071.416","45669.232"
"2019-02-09 04:30:00.000","31.362","9.43","1.022","29498.0","28.916","31885.628","45381.204"
"2019-02-09 05:00:00.000","31.235","9.363","1.022","29672.0","29.097","32015.032","45649.324"
"2019-02-09 05:30:00.000","31.467","9.299","1.022","29505.0","28.909","31779.27","45391.912"
"2019-02-09 06:00:00.000","30.719","9.456","1.023","30095.0","29.567","32553.512","46299.612"
"2019-02-09 06:30:00.000","30.971","9.282","1.023","29991.0","29.434","32288.146","46139.88"
"2019-02-09 07:00:00.000","31.208","9.184","1.023","29844.0","29.262","32043.258","45913.144"
"2019-02-09 07:30:00.000","31.264","9.11","1.023","29850.0","29.261","31985.332","45923.316"
"2019-02-09 08:00:00.000","31.072","9.156","1.023","29997.0","29.425","32183.488","46148.672"
"2019-02-09 08:30:00.000","31.091","9.195","1.023","29946.0","29.375","32163.436","46071.4"
"2019-02-09 09:00:00.000","31.272","9.106","1.023","29845.0","29.255","31977.39","45916.016"
"2019-02-09 09:30:00.000","31.876","8.895","1.022","29451.0","28.803","31371.662","45309.564"
"2019-02-09 10:00:00.000","32.287","8.741","1.022","29200.0","28.514","30972.558","44923.02"
"2019-02-09 10:30:00.000","32.747","8.571","1.022","28925.0","28.197","30536.782","44500.596"
"2019-02-09 11:00:00.000","31.961","8.959","1.022","29321.0","28.67","31288.238","45108.772"
"2019-02-09 11:30:00.000","32.074","8.931","1.022","29240.0","28.579","31177.686","44984.324"
"2019-02-09 12:00:00.000","31.639","9.088","1.022","29515.0","28.895","31607.01","45407.692"
"2019-02-09 12:30:00.000","31.369","9.2","1.022","29677.0","29.084","31878.152","45656.84"
"2019-02-09 13:00:00.000","31.032","9.287","1.023","29929.0","29.367","32225.076","46044.056"
"2019-02-09 13:30:00.000","31.019","9.276","1.023","29950.0","29.389","32238.602","46077.264"
"2019-02-09 14:00:00.000","31.559","9.079","1.022","29596.0","28.982","31686.896","45532.896"
"2019-02-09 14:30:00.000","31.541","9.083","1.022","29610.0","28.997","31704.81","45553.524"
"2019-02-09 15:00:00.000","31.246","9.164","1.023","29823.0","29.238","32004.048","45882.02"
"2019-02-09 15:30:00.000","31.282","9.16","1.023","29792.0","29.204","31967.052","45834.356"
"2019-02-09 16:00:00.000","31.235","9.169","1.023","29830.0","29.246","32015.3","45892.092"
"2019-02-09 16:30:00.000","31.15","9.211","1.023","29877.0","29.302","32102.746","45964.14"
"2019-02-09 17:00:00.000","31.355","9.242","1.022","29656.0","29.066","31892.47","45624.74"
"2019-02-09 17:30:00.000","31.483","9.168","1.022","29596.0","28.992","31763.182","45531.732"
"2019-02-09 18:00:00.000","31.374","9.143","1.022","29719.0","29.122","31873.64","45721.232"
"2019-02-09 18:30:00.000","31.206","9.219","1.023","29817.0","29.238","32045.232","45872.012"
"2019-02-09 19:00:00.000","31.308","9.151","1.023","29774.0","29.183","31940.322","45806.28"
"2019-02-09 19:30:00.000","31.908","8.904","1.022","29414.0","28.764","31340.248","45252.456"
"2019-02-09 20:00:00.000","32.486","8.764","1.022","29002.0","28.303","30782.052","44618.344"
"2019-02-09 20:30:00.000","32.904","8.655","1.022","28721.0","27.988","30391.67","44186.344"
"2019-02-09 21:00:00.000","34.091","8.449","1.021","27880.0","27.061","29333.458","42892.592"
"2019-02-09 21:30:00.000","35.117","8.336","1.02","27151.0","26.27","28476.16","41770.764"
"2019-02-09 22:00:00.000","36.346","8.186","1.02","26344.0","25.395","27513.072","40528.764"
"2019-02-09 22:30:00.000","35.945","8.213","1.02","26618.0","25.689","27820.326","40950.628"
"2019-02-09 23:00:00.000","36.342","8.229","1.02","26315.0","25.369","27516.05","40484.252"
"2019-02-09 23:30:00.000","36.48","8.269","1.02","26186.0","25.237","27412.252","40286.596"
"2019-02-10 00:00:00.000","36.486","8.248","1.02","26197.0","25.246","27408.0","40303.284"
"2019-02-10 00:30:00.000","34.389","8.594","1.021","27527.0","26.7","29078.676","42349.276"
"2019-02-10 01:00:00.000","36.497","8.13","1.02","26277.0","25.317","27399.766","40425.452"
"2019-02-10 01:30:00.000","35.651","8.242","1.02","26815.0","25.902","28049.49","41254.316"
"2019-02-10 02:00:00.000","34.374","8.42","1.021","27673.0","26.836","29091.572","42573.312"
"2019-02-10 02:30:00.000","34.123","8.435","1.021","27865.0","27.043","29305.47","42868.48"
"2019-02-10 03:00:00.000","33.024","8.683","1.022","28594.0","27.854","30280.678","43990.864"
"2019-02-10 03:30:00.000","32.647","8.678","1.022","28928.0","28.213","30630.462","44504.672"
"2019-02-10 04:00:00.000","32.903","8.66","1.022","28718.0","27.984","30392.446","44181.172"
"2019-02-10 04:30:00.000","32.764","8.685","1.022","28819.0","28.097","30521.228","44337.676"
"2019-02-10 05:00:00.000","33.687","8.268","1.021","28358.0","27.552","29685.432","43627.952"
"2019-02-10 05:30:00.000","32.88","8.583","1.022","28799.0","28.063","30413.926","44306.796"
"2019-02-10 06:00:00.000","32.887","8.37","1.022","28965.0","28.216","30407.382","44561.356"
"2019-02-10 06:30:00.000","32.617","8.526","1.022","29078.0","28.356","30658.788","44735.232"
"2019-02-10 07:00:00.000","32.331","8.668","1.022","29220.0","28.526","30930.42","44953.42"
"2019-02-10 07:30:00.000","32.339","8.592","1.022","29273.0","28.574","30922.002","45035.364"
"2019-02-10 08:00:00.000","32.515","8.536","1.022","29161.0","28.447","30754.988","44863.08"
"2019-02-10 08:30:00.000","32.4","8.558","1.022","29246.0","28.541","30863.998","44994.18"
"2019-02-10 09:00:00.000","32.526","8.583","1.022","29112.0","28.4","30744.572","44788.14"
"2019-02-10 09:30:00.000","32.313","8.603","1.022","29289.0","28.593","30947.558","45059.8"
"2019-02-10 10:00:00.000","32.662","8.472","1.022","29081.0","28.353","30616.248","44739.784"
"2019-02-10 10:30:00.000","33.734","8.223","1.021","28353.0","27.541","29643.31","43620.764"
"2019-02-10 11:00:00.000","34.37","8.173","1.021","27869.0","27.017","29095.512","42875.232"
"2019-02-10 11:30:00.000","34.668","8.207","1.021","27603.0","26.737","28845.002","42466.096"
"2019-02-10 12:00:00.000","34.164","8.385","1.021","27871.0","27.044","29270.566","42878.156"
"2019-02-10 12:30:00.000","34.001","8.439","1.021","27961.0","27.147","29410.676","43017.656"
"2019-02-10 13:00:00.000","34.599","8.357","1.021","27542.0","26.689","28902.69","42371.92"
"2019-02-10 13:30:00.000","34.534","8.432","1.021","27536.0","26.691","28956.798","42362.764"
"2019-02-10 14:00:00.000","34.876","8.253","1.021","27403.0","26.529","28673.116","42158.06"
"2019-02-10 14:30:00.000","34.644","8.282","1.021","27564.0","26.704","28865.176","42405.464"
"2019-02-10 15:00:00.000","33.868","8.404","1.021","28099.0","27.291","29526.358","43229.844"
"2019-02-10 15:30:00.000","33.599","8.437","1.021","28298.0","27.507","29762.76","43535.016"
"2019-02-10 16:00:00.000","33.676","8.414","1.021","28251.0","27.455","29694.972","43463.624"
"2019-02-10 16:30:00.000","33.784","8.376","1.021","28191.0","27.385","29599.62","43370.64"
"2019-02-10 17:00:00.000","33.374","8.402","1.022","28517.0","27.738","29963.25","43872.044"
"2019-02-10 17:30:00.000","33.911","8.319","1.021","28130.0","27.313","29488.722","43276.74"
"2019-02-10 18:00:00.000","34.238","8.309","1.021","27870.0","27.034","29207.66","42877.236"
"2019-02-10 18:30:00.000","34.325","8.289","1.021","27814.0","26.972","29133.41","42791.08"
"2019-02-10 19:00:00.000","34.506","8.266","1.021","27687.0","26.833","28980.558","42595.052"
"2019-02-10 19:30:00.000","34.84","8.188","1.021","27481.0","26.605","28702.986","42279.036"
"2019-02-10 20:00:00.000","34.932","8.166","1.021","27426.0","26.543","28627.158","42194.092"
"2019-02-10 20:30:00.000","34.955","8.171","1.021","27403.0","26.52","28607.922","42159.044"
"2019-02-10 21:00:00.000","34.927","8.175","1.021","27422.0","26.541","28630.988","42188.364"
"2019-02-10 21:30:00.000","34.699","8.207","1.021","27578.0","26.71","28819.588","42427.904"
"2019-02-10 22:00:00.000","34.965","8.16","1.021","27404.0","26.519","28599.722","42160.464"
"2019-02-10 22:30:00.000","34.931","8.173","1.021","27421.0","26.539","28627.6","42186.04"
"2019-02-10 23:00:00.000","35.462","8.099","1.02","27067.0","26.153","28198.876","41640.872"
"2019-02-10 23:30:00.000","35.61","8.098","1.02","26955.0","26.034","28081.77","41469.252"
"2019-02-11 00:00:00.000","35.574","8.091","1.02","26988.0","26.068","28110.44","41519.624"
"2019-02-11 00:30:00.000","34.893","8.225","1.021","27411.0","26.534","28659.372","42171.196"
"2019-02-11 01:00:00.000","33.947","8.397","1.021","28039.0","27.226","29457.886","43137.5"
"2019-02-11 01:30:00.000","34.701","8.297","1.021","27507.0","26.645","28817.77","42318.216"
"2019-02-11 02:00:00.000","34.538","8.291","1.021","27642.0","26.788","28953.76","42525.872"
"2019-02-11 02:30:00.000","34.718","8.263","1.021","27520.0","26.655","28803.916","42339.124"
"2019-02-11 03:00:00.000","34.489","8.288","1.021","27683.0","26.832","28994.816","42589.872"
"2019-02-11 03:30:00.000","33.729","8.457","1.021","28173.0","27.376","29648.09","43343.152"
"2019-02-11 04:00:00.000","32.826","8.647","1.022","28795.0","28.066","30463.558","44300.296"
"2019-02-11 04:30:00.000","33.043","8.572","1.022","28666.0","27.919","30263.526","44101.696"
"2019-02-11 05:00:00.000","32.811","8.616","1.022","28833.0","28.104","30477.216","44358.944"
"2019-02-11 05:30:00.000","33.047","8.589","1.022","28649.0","27.903","30260.24","44075.92"
"2019-02-11 06:00:00.000","32.53","8.71","1.022","29006.0","28.301","30740.832","44625.116"
"2019-02-11 06:30:00.000","32.422","8.749","1.022","29071.0","28.376","30842.796","44725.204"
"2019-02-11 07:00:00.000","32.48","8.664","1.022","29088.0","28.384","30788.036","44751.02"
"2019-02-11 07:30:00.000","33.377","8.491","1.021","28443.0","27.669","29960.45","43757.904"
"2019-02-11 08:00:00.000","34.075","8.397","1.021","27934.0","27.112","29347.078","42974.8"
"2019-02-11 08:30:00.000","34.302","8.352","1.021","27784.0","26.947","29152.52","42744.356"
"2019-02-11 09:00:00.000","34.239","8.35","1.021","27836.0","27.003","29206.172","42824.94"
"2019-02-11 09:30:00.000","34.104","8.39","1.021","27915.0","27.092","29322.288","42946.82"
"2019-02-11 10:00:00.000","34.066","8.4","1.021","27939.0","27.118","29355.186","42983.064"
"2019-02-11 10:30:00.000","33.854","8.428","1.021","28092.0","27.286","29539.026","43218.956"
"2019-02-11 11:00:00.000","34.104","8.415","1.021","27897.0","27.075","29322.17","42917.74"
"2019-02-11 11:30:00.000","34.329","8.399","1.021","27726.0","26.89","29129.908","42654.664"
"2019-02-11 12:00:00.000","34.581","8.377","1.021","27541.0","26.69","28917.508","42370.52"
"2019-02-11 12:30:00.000","34.799","8.364","1.021","27378.0","26.515","28736.272","42120.216"
"2019-02-11 13:00:00.000","34.782","8.373","1.021","27385.0","26.523","28750.91","42130.172"
"2019-02-11 13:30:00.000","34.736","8.392","1.021","27407.0","26.548","28788.788","42163.996"
"2019-02-11 14:00:00.000","34.478","8.431","1.021","27581.0","26.739","29003.75","42431.912"
"2019-02-11 14:30:00.000","34.091","8.493","1.021","27846.0","27.029","29333.072","42839.484"
"2019-02-11 15:00:00.000","33.808","8.534","1.021","28046.0","27.249","29578.616","43148.44"
"2019-02-11 15:30:00.000","34.367","8.442","1.021","27662.0","26.827","29097.822","42556.172"
"2019-02-11 16:00:00.000","34.232","8.463","1.021","27755.0","26.928","29212.04","42699.316"
"2019-02-11 16:30:00.000","33.77","8.549","1.021","28067.0","27.272","29611.862","43179.26"
"2019-02-11 17:00:00.000","33.819","8.531","1.021","28041.0","27.242","29569.222","43139.34"
"2019-02-11 17:30:00.000","33.949","8.505","1.021","27953.0","27.146","29455.916","43004.524"
"2019-02-11 18:00:00.000","33.72","8.534","1.021","28120.0","27.328","29655.696","43261.88"
"2019-02-11 18:30:00.000","33.682","8.537","1.021","28149.0","27.36","29689.022","43306.892"
"2019-02-11 19:00:00.000","34.5","8.487","1.021","27520.0","26.681","28985.296","42339.204"
"2019-02-11 19:30:00.000","34.75","8.456","1.021","27347.0","26.492","28777.222","42071.54"
"2019-02-11 20:00:00.000","35.031","8.425","1.02","27151.0","26.279","28546.108","41770.036"
"2019-02-11 20:30:00.000","35.362","8.397","1.02","26917.0","26.028","28279.252","41411.436"
"2019-02-11 21:00:00.000","35.52","8.377","1.02","26813.0","25.914","28153.278","41250.104"
"2019-02-11 21:30:00.000","35.416","8.394","1.02","26878.0","25.985","28235.478","41350.908"
"2019-02-11 22:00:00.000","35.423","8.397","1.02","26871.0","25.978","28230.022","41339.248"
"2019-02-11 22:30:00.000","35.713","8.359","1.02","26681.0","25.772","28001.122","41047.848"
"2019-02-11 23:00:00.000","36.021","8.339","1.02","26468.0","25.543","27761.228","40719.372"
"2019-02-11 23:30:00.000","36.145","8.333","1.02","26382.0","25.451","27666.676","40587.416"
"2019-02-12 00:00:00.000","36.237","8.336","1.02","26312.0","25.378","27596.372","40480.432"
"2019-02-12 00:30:00.000","36.034","8.349","1.02","26451.0","25.526","27751.816","40693.692"
"2019-02-12 01:00:00.000","35.661","8.401","1.02","26689.0","25.785","28042.032","41059.752"
"2019-02-12 01:30:00.000","35.37","8.43","1.02","26887.0","25.998","28272.498","41364.052"
"2019-02-12 02:00:00.000","34.9","8.476","1.02","27214.0","26.352","28653.512","41867.236"
"2019-02-12 02:30:00.000","35.281","8.427","1.02","26956.0","26.072","28343.578","41471.4"
"2019-02-12 03:00:00.000","35.39","8.412","1.02","26884.0","25.994","28256.266","41360.324"
"2019-02-12 03:30:00.000","35.377","8.412","1.02","26895.0","26.005","28266.872","41376.612"
"2019-02-12 04:00:00.000","35.435","8.417","1.02","26847.0","25.954","28220.316","41302.4"
"2019-02-12 04:30:00.000","35.465","8.408","1.02","26831.0","25.937","28197.026","41278.376"
"2019-02-12 05:00:00.000","35.623","8.408","1.02","26712.0","25.81","28071.458","41094.876"
"2019-02-12 05:30:00.000","35.339","8.433","1.02","26908.0","26.022","28297.752","41396.984"
"2019-02-12 06:00:00.000","35.123","8.443","1.02","27066.0","26.191","28471.762","41640.004"
"2019-02-12 06:30:00.000","34.828","8.495","1.02","27256.0","26.399","28712.832","41931.908"
"2019-02-12 07:00:00.000","34.648","8.661","1.02","27270.0","26.433","28861.81","41954.472"
"2019-02-12 07:30:00.000","35.107","8.576","1.02","26977.0","26.111","28484.352","41503.576"
"2019-02-12 08:00:00.000","35.728","8.473","1.02","26585.0","25.682","27989.046","40899.36"
"2019-02-12 08:30:00.000","36.138","8.429","1.02","26316.0","25.391","27671.62","40485.452"
"2019-02-12 09:00:00.000","36.526","8.388","1.019","26065.0","25.121","27377.42","40100.696"
"2019-02-12 09:30:00.000","36.067","8.467","1.02","26340.0","25.421","27726.386","40522.844"
"2019-02-12 10:00:00.000","36.16","8.45","1.02","26285.0","25.36","27655.216","40437.856"
"2019-02-12 10:30:00.000","36.401","8.372","1.02","26167.0","25.228","27471.45","40257.324"
"2019-02-12 11:00:00.000","36.96","8.282","1.019","25837.0","24.868","27056.146","39748.472"
"2019-02-12 11:30:00.000","36.965","8.244","1.019","25860.0","24.889","27052.472","39784.972"
"2019-02-12 12:00:00.000","37.108","8.244","1.019","25760.0","24.783","26948.098","39631.384"
"2019-02-12 12:30:00.000","39.028","8.034","1.018","24639.0","23.579","25622.658","37906.596"
"2019-02-12 13:00:00.000","38.947","8.107","1.018","24640.0","23.587","25675.728","37907.024"
"2019-02-12 13:30:00.000","40.138","8.026","1.018","23963.0","22.87","24913.9","36866.472"
"2019-02-12 14:00:00.000","39.646","8.058","1.018","24238.0","23.161","25222.978","37289.236"
"2019-02-12 14:30:00.000","39.508","8.089","1.018","24302.0","23.231","25311.352","37387.42"
"2019-02-12 15:00:00.000","39.264","8.118","1.018","24433.0","23.371","25468.578","37589.328"
"2019-02-12 15:30:00.000","39.736","8.037","1.018","24198.0","23.117","25166.242","37227.796"
"2019-02-12 16:00:00.000","39.453","8.128","1.018","24309.0","23.242","25346.82","37399.028"
"2019-02-12 16:30:00.000","38.685","8.122","1.018","24796.0","23.753","25849.956","38148.064"
"2019-02-12 17:00:00.000","38.478","8.183","1.019","24886.0","23.854","25988.64","38285.904"
"2019-02-12 17:30:00.000","37.769","8.204","1.019","25339.0","24.333","26476.61","38982.4"
"2019-02-12 18:00:00.000","38.12","8.211","1.019","25101.0","24.083","26233.222","38616.5"
"2019-02-12 18:30:00.000","40.96","7.974","1.017","23516.0","22.397","24413.768","36179.064"
"2019-02-12 19:00:00.000","40.174","7.965","1.018","23983.0","22.884","24891.7","36896.964"
"2019-02-12 19:30:00.000","42.476","7.888","1.017","22733.0","21.573","23542.812","34973.456"
"2019-02-12 20:00:00.000","41.074","7.984","1.017","23445.0","22.324","24346.346","36069.348"
"2019-02-12 20:30:00.000","41.639","7.855","1.017","23211.0","22.068","24016.128","35709.724"
"2019-02-12 21:00:00.000","43.212","7.718","1.017","22454.0","21.268","23141.552","34544.512"
"2019-02-12 21:30:00.000","43.679","7.67","1.016","22244.0","21.046","22894.158","34221.964"
"2019-02-12 22:00:00.000","44.921","7.567","1.016","21693.0","20.467","22261.07","33373.688"
"2019-02-12 22:30:00.000","46.386","7.428","1.015","21092.0","19.836","21558.398","32449.536"
"2019-02-12 23:00:00.000","47.935","7.374","1.015","20442.0","19.164","20861.376","31449.086"
"2019-02-12 23:30:00.000","49.363","7.331","1.014","19876.0","18.582","20258.264","30577.722"
"2019-02-13 00:00:00.000","49.861","7.324","1.014","19681.0","18.383","20055.872","30277.702"
