"Location Properties"
"Location Name = 7ft (630415)"
"Location ID = 4767767642243072"
"Latitude = 44.63101004858643 °"
"Longitude = -124.04601168454957 °"
""
""
"Date Time","Resistivity (Ω-cm)","Temperature (C)","Density (g/cm³)","Total Dissolved Solids (mg/L)","Salinity (psu)","Actual Conductivity (µS/cm)","Specific Conductivity (µS/cm)"
"2019-03-12 15:00:00.000","34.353","9.251","1.02","27062.0","26.273","29109.916","41633.896"
"2019-03-12 15:30:00.000","33.845","9.317","1.021","27418.0","26.661","29546.072","42181.48"
"2019-03-12 16:00:00.000","34.217","9.366","1.02","27084.0","26.308","29225.26","41667.536"
"2019-03-12 16:30:00.000","33.291","9.365","1.021","27838.0","27.117","30038.02","42827.516"
"2019-03-12 17:00:00.000","32.777","9.361","1.021","28277.0","27.589","30508.812","43503.04"
"2019-03-12 17:30:00.000","32.089","9.376","1.022","28873.0","28.234","31163.726","44419.62"
"2019-03-12 18:00:00.000","32.026","9.411","1.022","28901.0","28.268","31224.662","44463.52"
"2019-03-12 18:30:00.000","31.694","9.415","1.022","29201.0","28.593","31552.086","44925.12"
"2019-03-12 19:00:00.000","31.719","9.51","1.022","29102.0","28.497","31526.662","44772.804"
"2019-03-12 19:30:00.000","31.515","9.511","1.022","29290.0","28.701","31731.11","45062.016"
"2019-03-12 20:00:00.000","32.261","9.466","1.022","28648.0","28.0","30996.932","44073.284"
"2019-03-12 20:30:00.000","33.295","9.425","1.021","27790.0","27.072","30034.482","42753.112"
"2019-03-12 21:00:00.000","32.754","9.448","1.021","28230.0","27.548","30530.236","43430.78"
"2019-03-12 21:30:00.000","33.015","9.446","1.021","28009.0","27.31","30289.158","43090.564"
"2019-03-12 22:00:00.000","32.925","9.423","1.021","28103.0","27.409","30372.19","43235.232"
"2019-03-12 22:30:00.000","33.611","9.387","1.021","27557.0","26.817","29752.152","42394.676"
"2019-03-12 23:00:00.000","33.434","9.37","1.021","27716.0","26.987","29910.116","42639.764"
"2019-03-12 23:30:00.000","34.12","9.263","1.02","27238.0","26.462","29308.51","41904.124"
"2019-03-13 00:00:00.000","34.535","9.226","1.02","26937.0","26.137","28956.012","41442.044"
"2019-03-13 00:30:00.000","34.496","9.254","1.02","26947.0","26.15","28988.828","41456.736"
"2019-03-13 01:00:00.000","34.405","9.297","1.02","26986.0","26.197","29065.566","41517.54"
"2019-03-13 01:30:00.000","34.633","9.277","1.02","26824.0","26.021","28874.16","41267.432"
"2019-03-13 02:00:00.000","34.716","9.281","1.02","26757.0","25.95","28805.172","41164.244"
"2019-03-13 02:30:00.000","33.477","9.358","1.021","27688.0","26.956","29871.316","42597.572"
"2019-03-13 03:00:00.000","33.573","9.327","1.021","27633.0","26.893","29786.058","42511.856"
"2019-03-13 03:30:00.000","33.44","9.309","1.021","27756.0","27.024","29904.248","42701.916"
"2019-03-13 04:00:00.000","33.333","9.31","1.021","27845.0","27.119","30000.316","42838.232"
"2019-03-13 04:30:00.000","32.109","9.412","1.022","28825.0","28.187","31143.516","44346.744"
"2019-03-13 05:00:00.000","31.945","9.406","1.022","28979.0","28.351","31303.67","44582.532"
"2019-03-13 05:30:00.000","31.816","9.399","1.022","29102.0","28.484","31431.082","44771.8"
"2019-03-13 06:00:00.000","31.014","9.46","1.023","29804.0","29.252","32243.01","45852.88"
"2019-03-13 06:30:00.000","32.69","9.268","1.021","28425.0","27.738","30590.436","43730.44"
"2019-03-13 07:00:00.000","33.625","9.096","1.021","27765.0","27.01","29739.348","42715.04"
"2019-03-13 07:30:00.000","32.886","9.174","1.021","28328.0","27.624","30408.15","43581.876"
"2019-03-13 08:00:00.000","33.622","9.11","1.021","27757.0","27.003","29742.75","42703.052"
"2019-03-13 08:30:00.000","34.279","9.118","1.02","27219.0","26.427","29172.102","41874.884"
"2019-03-13 09:00:00.000","33.93","9.226","1.021","27417.0","26.651","29472.332","42180.576"
"2019-03-13 09:30:00.000","34.808","9.121","1.02","26803.0","25.983","28729.312","41235.7"
"2019-03-13 10:00:00.000","37.867","9.126","1.018","24635.0","23.68","26408.448","37899.62"
"2019-03-13 10:30:00.000","38.195","9.136","1.018","24416.0","23.45","26181.13","37562.652"
"2019-03-13 11:00:00.000","37.565","9.069","1.018","24871.0","23.925","26620.338","38263.264"
"2019-03-13 11:30:00.000","40.113","9.063","1.017","23295.0","22.265","24929.422","35838.192"
"2019-03-13 12:00:00.000","38.269","9.069","1.018","24414.0","23.442","26131.138","37559.916"
"2019-03-13 12:30:00.000","41.742","9.084","1.016","22373.0","21.303","23956.896","34420.252"
"2019-03-13 13:00:00.000","41.572","9.154","1.016","22422.0","21.359","24054.836","34494.984"
"2019-03-13 13:30:00.000","42.608","9.222","1.016","21836.0","20.754","23469.85","33593.372"
"2019-03-13 14:00:00.000","41.741","9.151","1.016","22333.0","21.266","23957.298","34358.072"
"2019-03-13 14:30:00.000","41.613","9.158","1.016","22397.0","21.334","24030.696","34457.096"
"2019-03-13 15:00:00.000","42.654","9.255","1.016","21793.0","20.711","23444.27","33527.062"
"2019-03-13 15:30:00.000","40.585","9.129","1.017","22983.0","21.943","24639.78","35357.912"
"2019-03-13 16:00:00.000","38.989","9.182","1.018","23889.0","22.899","25648.306","36752.064"
"2019-03-13 16:30:00.000","38.68","9.319","1.018","23990.0","23.017","25852.95","36907.22"
"2019-03-13 17:00:00.000","33.919","9.602","1.02","27147.0","26.4","29481.896","41765.16"
"2019-03-13 17:30:00.000","35.07","9.515","1.02","26318.0","25.505","28514.128","40489.548"
"2019-03-13 18:00:00.000","33.581","9.622","1.021","27406.0","26.68","29779.048","42163.66"
"2019-03-13 18:30:00.000","33.096","9.629","1.021","27802.0","27.107","30215.048","42772.972"
"2019-03-13 19:00:00.000","32.254","9.678","1.021","28490.0","27.853","31003.838","43830.444"
"2019-03-13 19:30:00.000","31.782","9.784","1.022","28831.0","28.233","31463.998","44355.156"
"2019-03-13 20:00:00.000","32.059","9.799","1.021","28570.0","27.953","31192.752","43954.22"
"2019-03-13 20:30:00.000","33.452","9.686","1.021","27464.0","26.749","29893.588","42252.132"
"2019-03-13 21:00:00.000","33.385","9.704","1.021","27505.0","26.795","29953.182","42315.592"
"2019-03-13 21:30:00.000","35.793","9.702","1.019","25657.0","24.818","27938.688","39472.512"
"2019-03-13 22:00:00.000","36.667","9.724","1.019","25030.0","24.153","27272.666","38507.836"
"2019-03-13 22:30:00.000","37.218","9.635","1.018","24720.0","23.816","26869.076","38030.076"
"2019-03-13 23:00:00.000","37.331","9.609","1.018","24662.0","23.752","26787.2","37940.824"
"2019-03-13 23:30:00.000","36.96","9.574","1.018","24932.0","24.036","27055.97","38357.3"
"2019-03-14 00:00:00.000","36.835","9.594","1.019","25004.0","24.114","27148.16","38467.872"
"2019-03-14 00:30:00.000","36.751","9.628","1.019","25037.0","24.169","27227.078","38543.628"
"2019-03-14 01:00:00.000","36.218","9.63","1.019","25405.0","24.543","27610.926","39084.752"
"2019-03-14 01:30:00.000","35.8","9.605","1.019","25719.0","24.875","27932.976","39567.536"
"2019-03-14 02:00:00.000","37.005","9.475","1.019","24969.0","24.067","27023.65","38414.572"
"2019-03-14 02:30:00.000","37.382","9.445","1.018","24737.0","23.818","26750.748","38057.436"
"2019-03-14 03:00:00.000","35.482","9.576","1.019","25970.0","25.139","28183.012","39953.612"
"2019-03-14 03:30:00.000","35.171","9.602","1.02","26181.0","25.379","28445.34","40296.456"
"2019-03-14 04:00:00.000","34.857","9.616","1.02","26407.0","25.609","28688.838","40625.936"
"2019-03-14 04:30:00.000","33.267","9.696","1.021","27609.0","26.906","30059.958","42476.064"
"2019-03-14 05:00:00.000","32.159","9.763","1.021","28509.0","27.883","31095.708","43859.94"
"2019-03-14 05:30:00.000","31.82","9.779","1.022","28800.0","28.199","31426.322","44307.752"
"2019-03-14 06:00:00.000","31.788","9.809","1.022","28806.0","28.208","31458.248","44316.316"
"2019-03-14 06:30:00.000","31.216","9.86","1.022","29293.0","28.743","32034.476","45066.9"
"2019-03-14 07:00:00.000","32.441","9.736","1.021","28281.0","27.634","30824.82","43509.776"
"2019-03-14 07:30:00.000","31.978","9.759","1.022","28673.0","28.06","31271.398","44112.672"
"2019-03-14 08:00:00.000","35.596","9.354","1.019","26043.0","25.196","28093.108","40066.236"
"2019-03-14 08:30:00.000","34.153","9.552","1.02","26998.0","26.236","29280.076","41535.808"
"2019-03-14 09:00:00.000","37.588","9.378","1.018","24647.0","23.716","26603.948","37917.796"
"2019-03-14 09:30:00.000","35.39","9.367","1.02","26185.0","25.349","28256.472","40284.984"
"2019-03-14 10:00:00.000","34.595","9.476","1.02","26708.0","25.917","28905.502","41088.824"
"2019-03-14 10:30:00.000","36.805","9.285","1.019","25235.0","24.33","27170.16","38823.092"
"2019-03-14 11:00:00.000","37.15","9.263","1.019","25016.0","24.096","26918.172","38486.028"
"2019-03-14 11:30:00.000","37.783","9.263","1.018","24597.0","23.653","26467.228","37841.2"
"2019-03-14 12:00:00.000","38.142","9.32","1.018","24327.0","23.374","26217.608","37426.856"
"2019-03-14 12:30:00.000","39.794","9.417","1.017","23256.0","22.254","25129.58","35778.34"
"2019-03-14 13:00:00.000","40.447","9.488","1.017","22836.0","21.82","24723.68","35132.572"
"2019-03-14 13:30:00.000","41.568","9.52","1.016","22202.0","21.158","24057.24","34156.224"
"2019-03-14 14:00:00.000","41.175","9.531","1.016","22406.0","21.373","24286.548","34471.412"
"2019-03-14 14:30:00.000","41.985","9.469","1.016","22011.0","20.956","23818.022","33863.244"
"2019-03-14 15:00:00.000","43.168","9.504","1.016","21388.0","20.309","23165.166","32904.19"
"2019-03-14 15:30:00.000","40.917","9.503","1.017","22565.0","21.537","24439.842","34715.376"
"2019-03-14 16:00:00.000","43.725","9.492","1.015","21122.0","20.033","22870.316","32495.828"
"2019-03-14 16:30:00.000","41.402","9.493","1.016","22306.0","21.266","24153.21","34317.276"
"2019-03-14 17:00:00.000","41.913","9.508","1.016","22025.0","20.973","23858.732","33885.088"
"2019-03-14 17:30:00.000","40.228","9.542","1.017","22927.0","21.919","24858.366","35272.672"
"2019-03-14 18:00:00.000","38.151","9.633","1.018","24116.0","23.178","26211.51","37101.232"
"2019-03-14 18:30:00.000","37.411","9.701","1.018","24548.0","23.64","26730.42","37766.192"
"2019-03-14 19:00:00.000","39.665","9.742","1.017","23127.0","22.145","25210.858","35579.736"
"2019-03-14 19:30:00.000","32.367","9.809","1.021","28291.0","27.652","30895.516","43523.904"
"2019-03-14 20:00:00.000","31.241","9.938","1.022","29209.0","28.66","32009.65","44937.376"
"2019-03-14 20:30:00.000","30.894","9.931","1.022","29543.0","29.022","32369.16","45451.192"
"2019-03-14 21:00:00.000","30.912","9.953","1.022","29508.0","28.986","32349.796","45397.192"
"2019-03-14 21:30:00.000","31.244","9.942","1.022","29203.0","28.653","32006.276","44927.756"
"2019-03-14 22:00:00.000","31.378","9.914","1.022","29100.0","28.538","31868.958","44769.064"
"2019-03-14 22:30:00.000","32.828","9.839","1.021","27871.0","27.202","30461.41","42877.796"
"2019-03-14 23:00:00.000","34.541","9.788","1.02","26525.0","25.753","28951.388","40808.432"
"2019-03-14 23:30:00.000","36.325","9.779","1.019","25228.0","24.369","27529.066","38812.56"
"2019-03-15 00:00:00.000","36.865","9.717","1.018","24901.0","24.015","27126.138","38308.86"
"2019-03-15 00:30:00.000","38.42","9.709","1.018","23898.0","22.954","26027.848","36765.584"
"2019-03-15 01:00:00.000","37.954","9.685","1.018","24207.0","23.278","26347.762","37241.8"
"2019-03-15 01:30:00.000","36.164","9.768","1.019","25348.0","24.495","27651.858","38997.216"
"2019-03-15 02:00:00.000","35.764","9.832","1.019","25588.0","24.756","27960.878","39365.612"
"2019-03-15 02:30:00.000","36.471","9.807","1.019","25109.0","24.245","27419.396","38629.344"
"2019-03-15 03:00:00.000","35.165","9.873","1.019","25995.0","25.193","28437.426","39991.732"
"2019-03-15 03:30:00.000","35.282","9.868","1.019","25912.0","25.105","28342.79","39864.548"
"2019-03-15 04:00:00.000","35.799","9.819","1.019","25572.0","24.737","27933.96","39340.904"
"2019-03-15 04:30:00.000","34.547","9.855","1.02","26473.0","25.703","28946.232","40727.232"
"2019-03-15 05:00:00.000","33.11","9.882","1.021","27602.0","26.917","30202.276","42464.284"
"2019-03-15 05:30:00.000","32.217","9.94","1.021","28323.0","27.7","31039.572","43573.256"
"2019-03-15 06:00:00.000","31.96","9.937","1.021","28552.0","27.948","31288.708","43926.36"
"2019-03-15 06:30:00.000","30.889","9.959","1.022","29525.0","29.005","32373.936","45423.664"
"2019-03-15 07:00:00.000","31.18","9.96","1.022","29248.0","28.705","32071.762","44997.68"
"2019-03-15 07:30:00.000","30.959","9.941","1.022","29473.0","28.946","32301.186","45342.86"
"2019-03-15 08:00:00.000","32.568","9.824","1.021","28105.0","27.453","30705.002","43238.36"
"2019-03-15 08:30:00.000","31.481","9.871","1.022","29038.0","28.467","31764.852","44674.096"
"2019-03-15 09:00:00.000","32.541","9.738","1.021","28194.0","27.54","30730.748","43374.736"
"2019-03-15 09:30:00.000","34.847","9.434","1.02","26545.0","25.739","28696.96","40839.012"
"2019-03-15 10:00:00.000","34.718","9.507","1.02","26591.0","25.795","28803.432","40908.884"
"2019-03-15 10:30:00.000","34.714","9.504","1.02","26596.0","25.8","28806.632","40916.612"
"2019-03-15 11:00:00.000","35.809","9.483","1.019","25798.0","24.947","27926.178","39688.552"
"2019-03-15 11:30:00.000","35.905","9.459","1.019","25745.0","24.889","27851.266","39608.164"
"2019-03-15 12:00:00.000","36.64","9.46","1.019","25228.0","24.34","27292.558","38813.012"
"2019-03-15 12:30:00.000","37.324","9.414","1.018","24797.0","23.878","26792.246","38149.124"
"2019-03-15 13:00:00.000","37.883","9.444","1.018","24411.0","23.473","26396.72","37555.572"
"2019-03-15 13:30:00.000","38.351","9.593","1.018","24016.0","23.069","26075.15","36947.924"
"2019-03-15 14:00:00.000","38.952","9.769","1.017","23533.0","22.574","25672.46","36204.612"
"2019-03-15 14:30:00.000","41.117","9.842","1.016","22250.0","21.234","24320.56","34231.472"
"2019-03-15 15:00:00.000","40.915","9.868","1.016","22345.0","21.335","24440.756","34376.204"
"2019-03-15 15:30:00.000","44.925","9.839","1.015","20366.0","19.273","22259.196","31332.028"
"2019-03-15 16:00:00.000","46.96","9.794","1.014","19507.0","18.383","21294.586","30010.716"
"2019-03-15 16:30:00.000","44.615","9.757","1.015","20553.0","19.461","22413.772","31619.412"
"2019-03-15 17:00:00.000","39.322","9.8","1.017","23292.0","22.324","25431.11","35834.404"
"2019-03-15 17:30:00.000","39.087","9.892","1.017","23375.0","22.418","25584.18","35961.284"
"2019-03-15 18:00:00.000","40.434","9.936","1.017","22570.0","21.575","24731.936","34722.312"
"2019-03-15 18:30:00.000","37.168","9.884","1.018","24587.0","23.697","26904.8","37825.984"
"2019-03-15 19:00:00.000","34.913","9.922","1.019","26147.0","25.361","28642.222","40226.848"
"2019-03-15 19:30:00.000","33.81","9.969","1.02","26967.0","26.243","29577.172","41487.972"
"2019-03-15 20:00:00.000","33.169","10.002","1.021","27464.0","26.78","30148.382","42251.676"
"2019-03-15 20:30:00.000","32.358","10.007","1.021","28148.0","27.519","30900.56","43300.5"
"2019-03-15 21:00:00.000","31.425","9.99","1.022","28997.0","28.435","31821.358","44611.34"
"2019-03-15 21:30:00.000","30.298","10.073","1.023","30009.0","29.544","33005.55","46168.08"
"2019-03-15 22:00:00.000","30.436","10.067","1.023","29878.0","29.401","32855.432","45966.0"
"2019-03-15 22:30:00.000","30.423","10.093","1.023","29870.0","29.395","32869.638","45953.332"
"2019-03-15 23:00:00.000","30.603","10.071","1.022","29712.0","29.221","32676.44","45710.98"
"2019-03-15 23:30:00.000","31.395","10.067","1.022","28965.0","28.409","31851.776","44562.172"
"2019-03-16 00:00:00.000","32.904","10.035","1.021","27661.0","26.995","30391.16","42554.904"
"2019-03-16 00:30:00.000","34.083","10.047","1.02","26695.0","25.959","29339.872","41069.22"
"2019-03-16 01:00:00.000","34.9","10.088","1.019","26042.0","25.264","28653.382","40064.612"
"2019-03-16 01:30:00.000","34.777","10.103","1.019","26124.0","25.353","28754.778","40190.704"
"2019-03-16 02:00:00.000","35.223","10.095","1.019","25798.0","25.004","28390.19","39689.4"
"2019-03-16 02:30:00.000","35.796","10.077","1.019","25397.0","24.575","27935.836","39073.02"
"2019-03-16 03:00:00.000","34.268","10.083","1.02","26525.0","25.756","29156.482","40773.292"
"2019-03-16 03:30:00.000","33.682","10.12","1.02","26961.0","26.251","29689.236","41477.744"
"2019-03-16 04:00:00.000","34.899","10.094","1.019","26039.0","25.261","28654.436","40059.512"
"2019-03-16 04:30:00.000","34.376","10.085","1.02","26441.0","25.69","29090.072","40678.52"
"2019-03-16 05:00:00.000","34.547","10.061","1.02","26327.0","25.566","28946.116","40502.984"
"2019-03-16 05:30:00.000","34.24","10.063","1.02","26562.0","25.818","29205.666","40864.264"
"2019-03-16 06:00:00.000","33.789","10.081","1.02","26903.0","26.185","29595.098","41388.688"
"2019-03-16 06:30:00.000","31.766","10.134","1.021","28576.0","27.994","31480.34","43963.112"
"2019-03-16 07:00:00.000","31.026","10.147","1.022","29248.0","28.724","32231.5","44996.444"
"2019-03-16 07:30:00.000","31.359","10.136","1.022","28946.0","28.395","31889.148","44531.604"
"2019-03-16 08:00:00.000","30.865","10.144","1.022","29403.0","28.892","32399.6","45235.132"
"2019-03-16 08:30:00.000","30.198","10.163","1.023","30037.0","29.585","33115.152","46210.796"
"2019-03-16 09:00:00.000","30.248","10.16","1.023","29990.0","29.533","33060.448","46137.972"
"2019-03-16 09:30:00.000","35.42","9.965","1.019","25744.0","24.935","28232.81","39606.912"
"2019-03-16 10:00:00.000","34.595","10.025","1.02","26316.0","25.551","28906.238","40486.236"
"2019-03-16 10:30:00.000","33.121","9.909","1.021","27573.0","26.888","30192.416","42419.34"
"2019-03-16 11:00:00.000","33.777","9.85","1.02","27079.0","26.352","29605.798","41660.596"
"2019-03-16 11:30:00.000","34.492","9.909","1.02","26476.0","25.712","28992.282","40732.684"
"2019-03-16 12:00:00.000","34.988","9.958","1.019","26067.0","25.279","28581.52","40103.236"
"2019-03-16 12:30:00.000","34.339","10.024","1.02","26513.0","25.762","29121.822","40788.972"
"2019-03-16 13:00:00.000","35.125","10.093","1.019","25871.0","25.082","28469.838","39802.3"
"2019-03-16 13:30:00.000","34.978","10.167","1.019","25929.0","25.15","28589.012","39890.672"
"2019-03-16 14:00:00.000","34.462","10.166","1.02","26318.0","25.566","29017.602","40489.876"
"2019-03-16 14:30:00.000","34.297","10.219","1.02","26407.0","25.666","29136.332","40597.876"
"2019-03-16 15:00:00.000","34.543","10.429","1.019","26074.0","25.328","28949.358","40113.408"
"2019-03-16 15:30:00.000","34.935","10.65","1.019","25631.0","24.874","28624.688","39432.376"
"2019-03-16 16:00:00.000","35.936","10.647","1.018","24919.0","24.114","27827.286","38337.036"
"2019-03-16 16:30:00.000","36.463","10.628","1.018","24572.0","23.743","27425.296","37802.424"
"2019-03-16 17:00:00.000","36.566","10.645","1.018","24491.0","23.659","27347.602","37678.448"
"2019-03-16 17:30:00.000","35.761","10.625","1.018","25055.0","24.257","27963.262","38546.54"
"2019-03-16 18:00:00.000","36.326","10.445","1.018","24783.0","23.953","27528.572","38127.964"
"2019-03-16 18:30:00.000","36.272","10.44","1.018","24823.0","23.995","27569.112","38189.112"
"2019-03-16 19:00:00.000","36.749","10.433","1.018","24506.0","23.657","27211.778","37701.448"
"2019-03-16 19:30:00.000","34.583","10.388","1.019","26072.0","25.323","28916.346","40111.372"
"2019-03-16 20:00:00.000","33.449","10.35","1.02","26983.0","26.296","29896.3","41511.772"
"2019-03-16 20:30:00.000","32.497","10.341","1.021","27780.0","27.154","30772.128","42738.076"
"2019-03-16 21:00:00.000","31.232","10.308","1.022","28931.0","28.396","32018.652","44508.972"
"2019-03-16 21:30:00.000","30.483","10.287","1.022","29658.0","29.185","32805.166","45627.216"
"2019-03-16 22:00:00.000","29.793","10.267","1.023","30361.0","29.95","33565.296","46708.82"
"2019-03-16 22:30:00.000","29.458","10.251","1.023","30719.0","30.339","33946.12","47259.752"
"2019-03-16 23:00:00.000","29.563","10.251","1.023","30609.0","30.22","33825.708","47091.196"
"2019-03-16 23:30:00.000","29.524","10.245","1.023","30655.0","30.269","33870.936","47162.104"
"2019-03-17 00:00:00.000","30.377","10.254","1.022","29787.0","29.322","32919.186","45826.14"
"2019-03-17 00:30:00.000","30.788","10.184","1.022","29444.0","28.942","32480.548","45299.16"
"2019-03-17 01:00:00.000","31.057","10.266","1.022","29125.0","28.603","32198.438","44807.924"
"2019-03-17 01:30:00.000","31.3","10.24","1.022","28919.0","28.377","31948.838","44491.196"
"2019-03-17 02:00:00.000","31.038","10.252","1.022","29155.0","28.634","32219.046","44853.904"
"2019-03-17 02:30:00.000","31.626","10.227","1.022","28631.0","28.063","31619.428","44048.172"
"2019-03-17 03:00:00.000","32.268","10.207","1.021","28077.0","27.461","30990.472","43194.804"
"2019-03-17 03:30:00.000","32.477","10.174","1.021","27920.0","27.289","30790.836","42954.372"
"2019-03-17 04:00:00.000","32.938","10.167","1.021","27536.0","26.874","30360.472","42362.42"
"2019-03-17 04:30:00.000","32.796","10.156","1.021","27662.0","27.008","30491.2","42556.496"
"2019-03-17 05:00:00.000","32.181","10.147","1.021","28197.0","27.586","31073.862","43380.564"
"2019-03-17 05:30:00.000","32.363","10.138","1.021","28046.0","27.421","30899.948","43147.596"
"2019-03-17 06:00:00.000","32.305","10.127","1.021","28104.0","27.483","30954.498","43236.912"
"2019-03-17 06:30:00.000","32.618","10.074","1.021","27874.0","27.229","30657.466","42883.044"
"2019-03-17 07:00:00.000","31.757","10.1","1.021","28610.0","28.028","31489.3","44015.892"
"2019-03-17 07:30:00.000","31.567","10.087","1.022","28792.0","28.223","31678.626","44295.54"
"2019-03-17 08:00:00.000","31.64","10.025","1.022","28773.0","28.196","31605.126","44266.412"
"2019-03-17 08:30:00.000","31.379","10.023","1.022","29015.0","28.458","31868.862","44638.344"
"2019-03-17 09:00:00.000","31.388","10.011","1.022","29016.0","28.457","31859.576","44639.276"
"2019-03-17 09:30:00.000","31.512","10.069","1.022","28856.0","28.291","31733.698","44394.144"
"2019-03-17 10:00:00.000","30.463","10.134","1.023","29798.0","29.321","32827.102","45843.656"
"2019-03-17 10:30:00.000","30.93","10.138","1.022","29346.0","28.829","32331.39","45147.516"
"2019-03-17 11:00:00.000","31.651","10.181","1.022","28644.0","28.072","31594.248","44066.972"
"2019-03-17 11:30:00.000","30.957","10.111","1.022","29340.0","28.821","32302.722","45139.044"
"2019-03-17 12:00:00.000","34.092","10.226","1.02","26561.0","25.832","29332.31","40863.456"
"2019-03-17 12:30:00.000","31.413","10.276","1.022","28787.0","28.238","31833.536","44288.232"
"2019-03-17 13:00:00.000","31.696","10.274","1.021","28533.0","27.962","31549.958","43897.016"
"2019-03-17 13:30:00.000","30.529","10.332","1.022","29578.0","29.102","32756.012","45504.372"
"2019-03-17 14:00:00.000","31.448","10.625","1.021","28492.0","27.952","31798.8","43834.032"
"2019-03-17 14:30:00.000","30.737","10.609","1.022","29163.0","28.68","32534.372","44866.592"
"2019-03-17 15:00:00.000","31.672","10.749","1.021","28198.0","27.645","31573.366","43381.556"
"2019-03-17 15:30:00.000","30.521","10.808","1.022","29217.0","28.758","32764.658","44948.884"
"2019-03-17 16:00:00.000","30.49","10.952","1.022","29136.0","28.685","32797.466","44825.044"
"2019-03-17 16:30:00.000","31.056","11.141","1.021","28465.0","27.972","32175.91","43792.152"
"2019-03-17 17:00:00.000","31.137","11.277","1.021","28291.0","27.796","32116.5","43524.392"
"2019-03-17 17:30:00.000","32.029","11.343","1.02","27456.0","26.896","31221.776","42239.704"
"2019-03-17 18:00:00.000","32.701","11.283","1.02","26933.0","26.326","30580.128","41435.744"
"2019-03-17 18:30:00.000","33.376","11.256","1.02","26408.0","25.758","29961.916","40627.056"
"2019-03-17 19:00:00.000","33.719","11.172","1.019","26196.0","25.523","29656.998","40301.54"
"2019-03-17 19:30:00.000","33.473","10.996","1.02","26509.0","25.845","29874.886","40783.424"
"2019-03-17 20:00:00.000","32.635","10.896","1.02","27261.0","26.646","30642.246","41940.184"
"2019-03-17 20:30:00.000","31.669","10.695","1.021","28241.0","27.687","31576.298","43447.696"
"2019-03-17 21:00:00.000","31.389","10.67","1.021","28512.0","27.978","31858.722","43864.244"
"2019-03-17 21:30:00.000","30.452","10.564","1.022","29471.0","29.01","32838.17","45339.98"
"2019-03-17 22:00:00.000","30.033","10.513","1.023","29922.0","29.497","33296.248","46033.82"
"2019-03-17 22:30:00.000","30.404","10.54","1.022","29537.0","29.08","32890.878","45441.62"
"2019-03-17 23:00:00.000","29.495","10.436","1.023","30531.0","30.154","33904.452","46970.392"
"2019-03-17 23:30:00.000","29.273","10.385","1.023","30803.0","30.447","34161.092","47389.856"
"2019-03-18 00:00:00.000","29.155","10.378","1.023","30934.0","30.589","34299.236","47590.284"
"2019-03-18 00:30:00.000","29.285","10.398","1.023","30780.0","30.423","34146.9","47353.48"
"2019-03-18 01:00:00.000","29.565","10.31","1.023","30560.0","30.173","33824.128","47015.892"
"2019-03-18 01:30:00.000","30.744","10.396","1.022","29320.0","28.829","32526.296","45108.292"
"2019-03-18 02:00:00.000","30.006","10.344","1.023","30084.0","29.655","33326.708","46282.744"
"2019-03-18 02:30:00.000","30.015","10.321","1.023","30093.0","29.663","33317.002","46297.216"
"2019-03-18 03:00:00.000","29.853","10.312","1.023","30264.0","29.849","33497.876","46560.124"
"2019-03-18 03:30:00.000","29.873","10.319","1.023","30237.0","29.82","33474.766","46518.824"
"2019-03-18 04:00:00.000","30.074","10.31","1.023","30042.0","29.607","33251.372","46219.184"
"2019-03-18 04:30:00.000","30.236","10.314","1.023","29879.0","29.428","33073.458","45967.172"
"2019-03-18 05:00:00.000","30.437","10.27","1.022","29716.0","29.246","32854.828","45717.236"
"2019-03-18 05:30:00.000","30.575","10.264","1.022","29587.0","29.105","32706.088","45517.716"
"2019-03-18 06:00:00.000","31.069","10.203","1.022","29163.0","28.638","32186.308","44866.84"
"2019-03-18 06:30:00.000","31.031","10.278","1.022","29141.0","28.621","32225.638","44831.656"
"2019-03-18 07:00:00.000","30.71","10.263","1.022","29458.0","28.965","32563.158","45320.004"
"2019-03-18 07:30:00.000","30.608","10.242","1.022","29572.0","29.087","32671.486","45495.532"
"2019-03-18 08:00:00.000","30.522","10.205","1.022","29685.0","29.205","32763.598","45668.996"
"2019-03-18 08:30:00.000","29.961","10.147","1.023","30287.0","29.856","33376.562","46595.244"
"2019-03-18 09:00:00.000","29.929","10.135","1.023","30329.0","29.9","33412.208","46659.872"
"2019-03-18 09:30:00.000","29.787","10.123","1.023","30483.0","30.067","33571.252","46897.032"
"2019-03-18 10:00:00.000","29.884","10.122","1.023","30386.0","29.961","33462.908","46747.28"
"2019-03-18 10:30:00.000","30.076","10.147","1.023","30171.0","29.729","33249.122","46417.436"
"2019-03-18 11:00:00.000","29.922","10.19","1.023","30291.0","29.865","33419.886","46601.932"
"2019-03-18 11:30:00.000","29.695","10.191","1.023","30523.0","30.118","33675.636","46958.216"
"2019-03-18 12:00:00.000","29.64","10.204","1.023","30568.0","30.169","33737.844","47027.92"
"2019-03-18 12:30:00.000","30.271","10.236","1.023","29906.0","29.45","33035.126","46009.896"
"2019-03-18 13:00:00.000","29.194","10.412","1.023","30864.0","30.517","34253.476","47483.52"
"2019-03-18 13:30:00.000","29.109","10.415","1.023","30953.0","30.614","34353.844","47619.304"
"2019-03-18 14:00:00.000","29.062","10.489","1.023","30942.0","30.61","34408.852","47602.564"
"2019-03-18 14:30:00.000","29.109","10.651","1.023","30760.0","30.428","34353.276","47322.624"
