Report Date:,11/22/2019 23:29:59
Report User Name:,Ian
Report Computer Name:,SLOCUM
Application:,WinSitu.exe
Application Version:,5.7.6.1


Log File Properties
File Name,2019-06-23_630415_2019-09-27_09-49-33-699.wsl
Create Date,9/27/2019 16:49:05

Device Properties
Device,Aqua TROLL 100
Site,Yaquina_Dock5
Device Name,7ft (630415)
Serial Number,630415
Firmware Version,2.01
Hardware Version,4
Device Address,2
Device Comm Cfg,9600,8,None,1,(Modbus-ASCII)
Used Memory,12
Used Battery,11

Log Configuration
,Log Name,2019-06-23_630415
,Created By,Ian
,Computer Name,SLOCUM
,Application,WinSitu.exe
,Application Version,5.7.6.1
,Create Date,6/23/2019 02:12:51 UTC
,Log Setup Time Zone,Unknown
,Notes Size(bytes),4096
,Overwrite when full,Disabled
,Scheduled Start Time,6/24/2019 00:00:00 UTC
,Scheduled Stop Time,No Stop Time
,Type,Linear
 ,Interval,Days: 0 hrs: 00 mins: 15 secs: 00





Other Log Settings

,Specific Conductivity Model:,Standard Methods
,,Reference Temperature:,25
,,Temperature Coefficient:,0.0191


Log Notes:
Date and Time (UTC),Note
6/23/2019 02:13:07 ,Used Battery: 11% Used Memory: 14%   User Name: Ian
9/27/2019 16:36:56 ,Used Battery: 17% Used Memory: 20%   User Name: Ian
9/27/2019 16:36:57 ,Manual Stop Command


Log Data:
Record Count,9187

Sensors,1

 ,1,630415,Conductivity



,Sensor: Cond                            ,Sensor: Cond                            ,Sensor: Cond                            ,Sensor: Cond                            ,Sensor: Cond                            ,
8/24/2019 12:00:00 ,                                  18.995,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/24/2019 12:15:00 ,                                  18.913,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/24/2019 12:30:00 ,                                  18.781,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/24/2019 12:45:00 ,                                  18.682,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/24/2019 13:00:00 ,                                  18.576,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/24/2019 13:15:00 ,                                  18.472,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
8/24/2019 13:30:00 ,                                  18.397,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
8/24/2019 13:45:00 ,                                  18.334,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
8/24/2019 14:00:00 ,                                  18.283,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
8/24/2019 14:15:00 ,                                  18.212,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
8/24/2019 14:30:00 ,                                  18.171,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
8/24/2019 14:45:00 ,                                  18.192,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
8/24/2019 15:00:00 ,                                  18.276,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
8/24/2019 15:15:00 ,                                  18.402,                                   0.000,                                   0.000,                                   0.000,                                   0.999,
8/24/2019 15:30:00 ,                                  18.551,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/24/2019 15:45:00 ,                                  18.712,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/24/2019 16:00:00 ,                                  18.876,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/24/2019 16:15:00 ,                                  19.061,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/24/2019 16:30:00 ,                                  19.254,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/24/2019 16:45:00 ,                                  19.470,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/24/2019 17:00:00 ,                                  19.697,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/24/2019 17:15:00 ,                                  19.970,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/24/2019 17:30:00 ,                                  20.279,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/24/2019 17:45:00 ,                                  20.591,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/24/2019 18:00:00 ,                                  20.912,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/24/2019 18:15:00 ,                                  21.165,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/24/2019 18:30:00 ,                                  21.439,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/24/2019 18:45:00 ,                                  21.648,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/24/2019 19:00:00 ,                                  21.899,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/24/2019 19:15:00 ,                                  22.182,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/24/2019 19:30:00 ,                                  22.503,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/24/2019 19:45:00 ,                                  22.830,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/24/2019 20:00:00 ,                                  23.034,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/24/2019 20:15:00 ,                                  23.222,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/24/2019 20:30:00 ,                                  23.464,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/24/2019 20:45:00 ,                                  23.712,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/24/2019 21:00:00 ,                                  23.947,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/24/2019 21:15:00 ,                                  24.112,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/24/2019 21:30:00 ,                                  24.260,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/24/2019 21:45:00 ,                                  24.367,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/24/2019 22:00:00 ,                                  24.528,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/24/2019 22:15:00 ,                                  24.655,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/24/2019 22:30:00 ,                                  24.746,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/24/2019 22:45:00 ,                                  24.883,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/24/2019 23:00:00 ,                                  24.936,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/24/2019 23:15:00 ,                                  24.995,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/24/2019 23:30:00 ,                                  25.067,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/24/2019 23:45:00 ,                                  25.172,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/25/2019 00:00:00 ,                                  25.188,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/25/2019 00:15:00 ,                                  25.174,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/25/2019 00:30:00 ,                                  25.127,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/25/2019 00:45:00 ,                                  25.048,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/25/2019 01:00:00 ,                                  24.915,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/25/2019 01:15:00 ,                                  24.773,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/25/2019 01:30:00 ,                                  24.620,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/25/2019 01:45:00 ,                                  24.462,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/25/2019 02:00:00 ,                                  24.312,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/25/2019 02:15:00 ,                                  24.186,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/25/2019 02:30:00 ,                                  24.073,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/25/2019 02:45:00 ,                                  23.994,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/25/2019 03:00:00 ,                                  23.958,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/25/2019 03:15:00 ,                                  23.877,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/25/2019 03:30:00 ,                                  23.858,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/25/2019 03:45:00 ,                                  23.814,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/25/2019 04:00:00 ,                                  23.627,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/25/2019 04:15:00 ,                                  23.410,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/25/2019 04:30:00 ,                                  23.196,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/25/2019 04:45:00 ,                                  22.984,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 05:00:00 ,                                  22.795,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 05:15:00 ,                                  22.613,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 05:30:00 ,                                  22.453,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 05:45:00 ,                                  22.289,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 06:00:00 ,                                  22.146,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 06:15:00 ,                                  21.999,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 06:30:00 ,                                  21.859,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 06:45:00 ,                                  21.743,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 07:00:00 ,                                  21.664,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 07:15:00 ,                                  21.578,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 07:30:00 ,                                  21.463,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 07:45:00 ,                                  21.334,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 08:00:00 ,                                  21.205,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 08:15:00 ,                                  21.079,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 08:30:00 ,                                  20.956,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 08:45:00 ,                                  20.845,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 09:00:00 ,                                  20.744,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 09:15:00 ,                                  20.660,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 09:30:00 ,                                  20.579,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 09:45:00 ,                                  20.514,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 10:00:00 ,                                  20.464,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 10:15:00 ,                                  20.419,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 10:30:00 ,                                  20.366,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 10:45:00 ,                                  20.302,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 11:00:00 ,                                  20.223,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 11:15:00 ,                                  20.126,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 11:30:00 ,                                  19.998,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 11:45:00 ,                                  19.849,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 12:00:00 ,                                  19.708,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 12:15:00 ,                                  19.605,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 12:30:00 ,                                  19.510,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 12:45:00 ,                                  19.407,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 13:00:00 ,                                  19.291,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 13:15:00 ,                                  19.150,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 13:30:00 ,                                  19.034,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 13:45:00 ,                                  18.943,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 14:00:00 ,                                  18.875,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 14:15:00 ,                                  18.807,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 14:30:00 ,                                  18.765,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 14:45:00 ,                                  18.826,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 15:00:00 ,                                  18.946,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 15:15:00 ,                                  19.088,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 15:30:00 ,                                  19.255,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 15:45:00 ,                                  19.419,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 16:00:00 ,                                  19.568,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 16:15:00 ,                                  19.709,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 16:30:00 ,                                  19.842,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 16:45:00 ,                                  19.992,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 17:00:00 ,                                  20.115,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 17:15:00 ,                                  20.277,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 17:30:00 ,                                  20.511,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 17:45:00 ,                                  20.764,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 18:00:00 ,                                  21.007,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 18:15:00 ,                                  21.239,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 18:30:00 ,                                  21.412,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 18:45:00 ,                                  21.531,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 19:00:00 ,                                  21.658,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 19:15:00 ,                                  21.771,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 19:30:00 ,                                  21.873,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 19:45:00 ,                                  21.999,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 20:00:00 ,                                  22.106,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 20:15:00 ,                                  22.251,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 20:30:00 ,                                  22.381,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 20:45:00 ,                                  22.496,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 21:00:00 ,                                  22.647,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 21:15:00 ,                                  22.764,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 21:30:00 ,                                  22.883,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 21:45:00 ,                                  23.012,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 22:00:00 ,                                  23.136,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/25/2019 22:15:00 ,                                  23.249,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/25/2019 22:30:00 ,                                  23.369,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/25/2019 22:45:00 ,                                  23.506,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/25/2019 23:00:00 ,                                  23.631,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/25/2019 23:15:00 ,                                  23.750,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/25/2019 23:30:00 ,                                  23.847,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/25/2019 23:45:00 ,                                  23.922,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/26/2019 00:00:00 ,                                  23.991,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/26/2019 00:15:00 ,                                  24.035,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/26/2019 00:30:00 ,                                  24.080,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/26/2019 00:45:00 ,                                  24.094,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/26/2019 01:00:00 ,                                  24.111,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/26/2019 01:15:00 ,                                  24.132,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/26/2019 01:30:00 ,                                  24.155,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/26/2019 01:45:00 ,                                  24.157,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/26/2019 02:00:00 ,                                  24.141,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/26/2019 02:15:00 ,                                  24.107,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/26/2019 02:30:00 ,                                  24.047,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/26/2019 02:45:00 ,                                  23.962,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/26/2019 03:00:00 ,                                  23.854,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/26/2019 03:15:00 ,                                  23.723,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/26/2019 03:30:00 ,                                  23.585,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/26/2019 03:45:00 ,                                  23.426,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/26/2019 04:00:00 ,                                  23.271,                                   0.000,                                   0.000,                                   0.000,                                   0.997,
8/26/2019 04:15:00 ,                                  23.143,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 04:30:00 ,                                  23.026,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 04:45:00 ,                                  22.892,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 05:00:00 ,                                  22.750,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 05:15:00 ,                                  22.630,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 05:30:00 ,                                  22.528,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 05:45:00 ,                                  22.444,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 06:00:00 ,                                  22.364,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 06:15:00 ,                                  22.271,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 06:30:00 ,                                  22.160,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 06:45:00 ,                                  22.050,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 07:00:00 ,                                  21.949,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 07:15:00 ,                                  21.857,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 07:30:00 ,                                  21.777,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 07:45:00 ,                                  21.699,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 08:00:00 ,                                  21.627,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 08:15:00 ,                                  21.539,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 08:30:00 ,                                  21.440,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 08:45:00 ,                                  21.349,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 09:00:00 ,                                  21.269,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 09:15:00 ,                                  21.191,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 09:30:00 ,                                  21.117,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 09:45:00 ,                                  21.046,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 10:00:00 ,                                  20.969,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 10:15:00 ,                                  20.885,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 10:30:00 ,                                  20.788,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 10:45:00 ,                                  20.668,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 11:00:00 ,                                  20.529,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 11:15:00 ,                                  20.377,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 11:30:00 ,                                  20.244,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 11:45:00 ,                                  20.086,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 12:00:00 ,                                  19.852,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 12:15:00 ,                                  19.622,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 12:30:00 ,                                  19.397,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 12:45:00 ,                                  19.209,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 13:00:00 ,                                  19.091,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 13:15:00 ,                                  19.025,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 13:30:00 ,                                  19.029,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
8/26/2019 13:45:00 ,                                  19.062,                                   0.000,                                   0.000,                                   0.000,                                   0.998,
