Report Date:,11/22/2019 23:29:53
Report User Name:,Ian
Report Computer Name:,SLOCUM
Application:,WinSitu.exe
Application Version:,5.7.6.1


Log File Properties
File Name,2019-06-23_630411_2019-09-27_09-34-15-429.wsl
Create Date,9/27/2019 16:33:28

Device Properties
Device,Aqua TROLL 100
Site,Yaquina_Dock5
Device Name,3 ft (SN630411)
Serial Number,630411
Firmware Version,2.01
Hardware Version,4
Device Address,1
Device Comm Cfg,9600,8,None,1,(Modbus-ASCII)
Used Memory,12
Used Battery,11

Log Configuration
,Log Name,2019-06-23_630411
,Created By,Ian
,Computer Name,SLOCUM
,Application,WinSitu.exe
,Application Version,5.7.6.1
,Create Date,6/23/2019 02:10:33 UTC
,Log Setup Time Zone,Unknown
,Notes Size(bytes),4096
,Overwrite when full,Disabled
,Scheduled Start Time,6/24/2019 00:00:00 UTC
,Scheduled Stop Time,No Stop Time
,Type,Linear
 ,Interval,Days: 0 hrs: 00 mins: 15 secs: 00





Other Log Settings

,Specific Conductivity Model:,Standard Methods
,,Reference Temperature:,25
,,Temperature Coefficient:,0.0191


Log Notes:
Date and Time (UTC),Note
6/23/2019 02:10:59 ,Used Battery: 11% Used Memory: 14%   User Name: Ian
9/27/2019 16:21:39 ,Used Battery: 17% Used Memory: 20%   User Name: Ian
9/27/2019 16:21:39 ,Manual Stop Command


Log Data:
Record Count,9186

Sensors,1

 ,1,630411,Conductivity



,Sensor: Cond                            ,Sensor: Cond                            ,Sensor: Cond                            ,Sensor: Cond                            ,Sensor: Cond                            ,
,SN#: 630411                             ,SN#: 630411                             ,SN#: 630411                             ,SN#: 630411                             ,SN#: 630411                             ,
Date and Time (UTC),Temperature (C)                         ,Actual Conductivity (µS/cm)             ,Specific Conductivity (µS/cm)           ,Salinity (PSU)                          ,Water Density (g/cm3)                   ,
8/12/2019 22:00:00 ,                                  14.703,                               39111.992,                               48687.172,                                  31.787,                                   1.024,
8/12/2019 22:15:00 ,                                  14.822,                               39256.680,                               48729.297,                                  31.827,                                   1.024,
8/12/2019 22:30:00 ,                                  14.703,                               39114.375,                               48689.934,                                  31.789,                                   1.024,
8/12/2019 22:45:00 ,                                  14.604,                               39112.305,                               48802.930,                                  31.864,                                   1.024,
8/12/2019 23:00:00 ,                                  14.578,                               39065.391,                               48773.965,                                  31.841,                                   1.024,
8/12/2019 23:15:00 ,                                  14.706,                               39172.914,                               48759.426,                                  31.840,                                   1.024,
8/12/2019 23:30:00 ,                                  14.598,                               39136.012,                               48839.730,                                  31.890,                                   1.024,
8/12/2019 23:45:00 ,                                  14.642,                               39157.867,                               48815.445,                                  31.876,                                   1.024,
8/13/2019 00:00:00 ,                                  14.575,                               39158.262,                               48893.844,                                  31.927,                                   1.024,
8/13/2019 00:15:00 ,                                  14.542,                               39115.965,                               48879.582,                                  31.914,                                   1.024,
8/13/2019 00:30:00 ,                                  14.690,                               39292.980,                               48927.824,                                  31.961,                                   1.024,
8/13/2019 00:45:00 ,                                  14.637,                               39214.914,                               48892.344,                                  31.931,                                   1.024,
8/13/2019 01:00:00 ,                                  14.953,                               39445.441,                               48812.152,                                  31.898,                                   1.024,
8/13/2019 01:15:00 ,                                  14.594,                               39205.895,                               48931.484,                                  31.956,                                   1.024,
8/13/2019 01:30:00 ,                                  14.668,                               39205.254,                               48843.914,                                  31.899,                                   1.024,
8/13/2019 01:45:00 ,                                  14.525,                               39118.777,                               48902.645,                                  31.930,                                   1.024,
8/13/2019 02:00:00 ,                                  14.538,                               39099.438,                               48863.371,                                  31.902,                                   1.024,
8/13/2019 02:15:00 ,                                  14.463,                               39003.387,                               48831.301,                                  31.873,                                   1.024,
8/13/2019 02:30:00 ,                                  14.248,                               38876.156,                               48922.590,                                  31.922,                                   1.024,
8/13/2019 02:45:00 ,                                  14.318,                               38951.836,                               48935.523,                                  31.937,                                   1.024,
8/13/2019 03:00:00 ,                                  14.240,                               38892.801,                               48953.688,                                  31.944,                                   1.024,
8/13/2019 03:15:00 ,                                  14.213,                               38861.832,                               48946.383,                                  31.936,                                   1.024,
8/13/2019 03:30:00 ,                                  14.345,                               38939.594,                               48888.582,                                  31.905,                                   1.024,
8/13/2019 03:45:00 ,                                  14.299,                               38902.188,                               48896.160,                                  31.907,                                   1.024,
8/13/2019 04:00:00 ,                                  14.188,                               38814.438,                               48916.172,                                  31.912,                                   1.024,
8/13/2019 04:15:00 ,                                  14.128,                               38830.012,                               49006.766,                                  31.973,                                   1.024,
8/13/2019 04:30:00 ,                                  14.103,                               38755.781,                               48942.234,                                  31.924,                                   1.024,
8/13/2019 04:45:00 ,                                  14.095,                               38792.750,                               48998.281,                                  31.964,                                   1.024,
8/13/2019 05:00:00 ,                                  14.081,                               38799.570,                               49023.000,                                  31.981,                                   1.024,
8/13/2019 05:15:00 ,                                  14.067,                               38776.742,                               49010.859,                                  31.971,                                   1.024,
8/13/2019 05:30:00 ,                                  13.981,                               38735.031,                               49060.020,                                  32.000,                                   1.024,
8/13/2019 05:45:00 ,                                  14.008,                               38696.617,                               48979.855,                                  31.944,                                   1.024,
8/13/2019 06:00:00 ,                                  14.035,                               38700.996,                               48953.605,                                  31.927,                                   1.024,
8/13/2019 06:15:00 ,                                  14.050,                               38744.633,                               48990.371,                                  31.955,                                   1.024,
8/13/2019 06:30:00 ,                                  14.054,                               38735.340,                               48974.098,                                  31.943,                                   1.024,
8/13/2019 06:45:00 ,                                  14.052,                               38752.344,                               48998.441,                                  31.961,                                   1.024,
8/13/2019 07:00:00 ,                                  13.887,                               38645.500,                               49058.484,                                  31.990,                                   1.024,
8/13/2019 07:15:00 ,                                  13.826,                               38583.145,                               49051.879,                                  31.980,                                   1.024,
8/13/2019 07:30:00 ,                                  13.848,                               38606.172,                               49055.172,                                  31.985,                                   1.024,
8/13/2019 07:45:00 ,                                  13.550,                               38309.773,                               49032.551,                                  31.942,                                   1.024,
8/13/2019 08:00:00 ,                                  13.535,                               38280.969,                               49014.066,                                  31.928,                                   1.024,
8/13/2019 08:15:00 ,                                  13.615,                               38327.035,                               48977.727,                                  31.908,                                   1.024,
8/13/2019 08:30:00 ,                                  13.497,                               38235.625,                               49002.008,                                  31.916,                                   1.024,
8/13/2019 08:45:00 ,                                  13.216,                               37977.375,                               49007.664,                                  31.895,                                   1.024,
8/13/2019 09:00:00 ,                                  13.151,                               37921.320,                               49014.344,                                  31.893,                                   1.024,
8/13/2019 09:15:00 ,                                  13.079,                               37863.188,                               49026.313,                                  31.896,                                   1.024,
8/13/2019 09:30:00 ,                                  13.106,                               37868.051,                               48999.621,                                  31.879,                                   1.024,
8/13/2019 09:45:00 ,                                  13.187,                               37907.340,                               48952.258,                                  31.852,                                   1.024,
8/13/2019 10:00:00 ,                                  13.310,                               38034.469,                               48967.480,                                  31.874,                                   1.024,
8/13/2019 10:15:00 ,                                  13.490,                               38158.281,                               48910.477,                                  31.849,                                   1.024,
8/13/2019 10:30:00 ,                                  13.691,                               38306.070,                               48859.699,                                  31.829,                                   1.024,
8/13/2019 10:45:00 ,                                  13.958,                               38519.891,                               48814.969,                                  31.820,                                   1.024,
8/13/2019 11:00:00 ,                                  14.093,                               38606.875,                               48766.008,                                  31.795,                                   1.024,
8/13/2019 11:15:00 ,                                  14.235,                               38689.004,                               48703.398,                                  31.762,                                   1.024,
8/13/2019 11:30:00 ,                                  14.338,                               38767.770,                               48680.945,                                  31.754,                                   1.024,
8/13/2019 11:45:00 ,                                  14.423,                               38801.027,                               48623.859,                                  31.719,                                   1.024,
8/13/2019 12:00:00 ,                                  14.476,                               38861.594,                               48638.824,                                  31.734,                                   1.024,
8/13/2019 12:15:00 ,                                  14.495,                               38830.020,                               48576.344,                                  31.690,                                   1.024,
8/13/2019 12:30:00 ,                                  14.509,                               38834.961,                               48566.563,                                  31.684,                                   1.024,
8/13/2019 12:45:00 ,                                  14.508,                               38844.441,                               48579.648,                                  31.694,                                   1.024,
8/13/2019 13:00:00 ,                                  14.530,                               38877.262,                               48595.582,                                  31.707,                                   1.024,
8/13/2019 13:15:00 ,                                  14.542,                               38868.777,                               48570.891,                                  31.690,                                   1.024,
8/13/2019 13:30:00 ,                                  14.368,                               38698.848,                               48559.559,                                  31.668,                                   1.024,
8/13/2019 13:45:00 ,                                  14.315,                               38680.852,                               48598.906,                                  31.692,                                   1.024,
8/13/2019 14:00:00 ,                                  14.291,                               38672.461,                               48616.543,                                  31.703,                                   1.024,
8/13/2019 14:15:00 ,                                  14.289,                               38704.199,                               48658.418,                                  31.733,                                   1.024,
8/13/2019 14:30:00 ,                                  14.328,                               38754.602,                               48676.961,                                  31.750,                                   1.024,
8/13/2019 14:45:00 ,                                  14.590,                               38904.895,                               48560.137,                                  31.686,                                   1.024,
8/13/2019 15:00:00 ,                                  14.709,                               38947.023,                               48475.078,                                  31.634,                                   1.023,
8/13/2019 15:15:00 ,                                  14.859,                               39016.539,                               48389.383,                                  31.583,                                   1.023,
8/13/2019 15:30:00 ,                                  15.113,                               39161.000,                               48277.438,                                  31.521,                                   1.023,
8/13/2019 15:45:00 ,                                  15.299,                               39285.344,                               48219.699,                                  31.492,                                   1.023,
8/13/2019 16:00:00 ,                                  15.385,                               39351.273,                               48204.152,                                  31.487,                                   1.023,
8/13/2019 16:15:00 ,                                  15.526,                               39373.355,                               48071.723,                                  31.401,                                   1.023,
8/13/2019 16:30:00 ,                                  15.701,                               39455.320,                               47976.008,                                  31.344,                                   1.023,
8/13/2019 16:45:00 ,                                  15.764,                               39465.059,                               47918.328,                                  31.306,                                   1.023,
8/13/2019 17:00:00 ,                                  15.417,                               39310.313,                               48117.613,                                  31.427,                                   1.023,
8/13/2019 17:15:00 ,                                  15.441,                               39281.879,                               48055.543,                                  31.383,                                   1.023,
8/13/2019 17:30:00 ,                                  15.262,                               39247.102,                               48214.973,                                  31.486,                                   1.023,
8/13/2019 17:45:00 ,                                  15.166,                               39167.516,                               48225.551,                                  31.487,                                   1.023,
8/13/2019 18:00:00 ,                                  14.930,                               39011.000,                               48301.102,                                  31.524,                                   1.023,
8/13/2019 18:15:00 ,                                  14.469,                               38696.223,                               48439.148,                                  31.589,                                   1.023,
8/13/2019 18:30:00 ,                                  14.247,                               38528.141,                               48486.711,                                  31.605,                                   1.024,
8/13/2019 18:45:00 ,                                  14.531,                               38776.934,                               48468.219,                                  31.615,                                   1.023,
8/13/2019 19:00:00 ,                                  15.196,                               39251.078,                               48294.730,                                  31.539,                                   1.023,
8/13/2019 19:15:00 ,                                  15.027,                               39124.434,                               48331.059,                                  31.553,                                   1.023,
8/13/2019 19:30:00 ,                                  14.928,                               39019.586,                               48313.957,                                  31.533,                                   1.023,
8/13/2019 19:45:00 ,                                  15.184,                               39223.980,                               48275.324,                                  31.524,                                   1.023,
8/13/2019 20:00:00 ,                                  15.323,                               39356.852,                               48280.879,                                  31.539,                                   1.023,
8/13/2019 20:15:00 ,                                  15.086,                               39139.254,                               48281.680,                                  31.522,                                   1.023,
8/13/2019 20:30:00 ,                                  15.361,                               39381.105,                               48267.105,                                  31.531,                                   1.023,
8/13/2019 20:45:00 ,                                  15.333,                               39400.137,                               48322.379,                                  31.569,                                   1.023,
8/13/2019 21:00:00 ,                                  15.400,                               39366.691,                               48206.105,                                  31.490,                                   1.023,
8/13/2019 21:15:00 ,                                  15.501,                               39485.168,                               48237.117,                                  31.520,                                   1.023,
8/13/2019 21:30:00 ,                                  15.475,                               39485.742,                               48266.527,                                  31.539,                                   1.023,
8/13/2019 21:45:00 ,                                  15.303,                               39403.316,                               48359.988,                                  31.595,                                   1.023,
8/13/2019 22:00:00 ,                                  14.922,                               39096.086,                               48415.465,                                  31.607,                                   1.023,
8/13/2019 22:15:00 ,                                  14.748,                               38959.180,                               48445.020,                                  31.615,                                   1.023,
8/13/2019 22:30:00 ,                                  14.993,                               39180.027,                               48437.637,                                  31.628,                                   1.023,
8/13/2019 22:45:00 ,                                  14.875,                               39080.539,                               48450.754,                                  31.629,                                   1.023,
8/13/2019 23:00:00 ,                                  14.733,                               38972.438,                               48479.559,                                  31.639,                                   1.023,
8/13/2019 23:15:00 ,                                  14.469,                               38806.012,                               48577.285,                                  31.689,                                   1.024,
8/13/2019 23:30:00 ,                                  14.495,                               38843.527,                               48593.848,                                  31.703,                                   1.024,
8/13/2019 23:45:00 ,                                  14.485,                               38809.977,                               48563.102,                                  31.680,                                   1.024,
8/14/2019 00:00:00 ,                                  14.392,                               38785.367,                               48641.008,                                  31.729,                                   1.024,
8/14/2019 00:15:00 ,                                  14.436,                               38826.945,                               48641.875,                                  31.733,                                   1.024,
8/14/2019 00:30:00 ,                                  14.691,                               38913.879,                               48455.254,                                  31.618,                                   1.023,
8/14/2019 00:45:00 ,                                  14.672,                               38841.492,                               48386.129,                                  31.566,                                   1.023,
8/14/2019 01:00:00 ,                                  14.553,                               38818.980,                               48496.246,                                  31.637,                                   1.023,
8/14/2019 01:15:00 ,                                  14.524,                               38790.773,                               48493.746,                                  31.633,                                   1.023,
8/14/2019 01:30:00 ,                                  14.474,                               38750.602,                               48502.070,                                  31.635,                                   1.023,
8/14/2019 01:45:00 ,                                  14.543,                               38860.406,                               48558.988,                                  31.682,                                   1.024,
8/14/2019 02:00:00 ,                                  14.753,                               39010.770,                               48503.977,                                  31.658,                                   1.023,
8/14/2019 02:15:00 ,                                  14.790,                               38977.055,                               48419.492,                                  31.599,                                   1.023,
8/14/2019 02:30:00 ,                                  14.487,                               38732.109,                               48463.090,                                  31.607,                                   1.023,
8/14/2019 02:45:00 ,                                  14.435,                               38694.617,                               48476.504,                                  31.613,                                   1.023,
8/14/2019 03:00:00 ,                                  14.282,                               38574.102,                               48503.453,                                  31.620,                                   1.024,
8/14/2019 03:15:00 ,                                  14.155,                               38477.191,                               48529.664,                                  31.629,                                   1.024,
8/14/2019 03:30:00 ,                                  14.517,                               38807.488,                               48522.965,                                  31.653,                                   1.023,
8/14/2019 03:45:00 ,                                  14.453,                               38675.352,                               48431.598,                                  31.582,                                   1.023,
8/14/2019 04:00:00 ,                                  14.210,                               38552.965,                               48560.465,                                  31.656,                                   1.024,
8/14/2019 04:15:00 ,                                  14.218,                               38554.398,                               48553.559,                                  31.651,                                   1.024,
8/14/2019 04:30:00 ,                                  14.095,                               38456.797,                               48573.523,                                  31.656,                                   1.024,
8/14/2019 04:45:00 ,                                  14.069,                               38419.688,                               48557.281,                                  31.642,                                   1.024,
8/14/2019 05:00:00 ,                                  14.033,                               38416.621,                               48595.668,                                  31.667,                                   1.024,
8/14/2019 05:15:00 ,                                  14.006,                               38401.266,                               48607.793,                                  31.673,                                   1.024,
8/14/2019 05:30:00 ,                                  13.967,                               38404.395,                               48657.598,                                  31.706,                                   1.024,
8/14/2019 05:45:00 ,                                  13.976,                               38404.902,                               48647.973,                                  31.700,                                   1.024,
8/14/2019 06:00:00 ,                                  13.980,                               38432.047,                               48677.957,                                  31.722,                                   1.024,
8/14/2019 06:15:00 ,                                  13.947,                               38389.359,                               48663.066,                                  31.708,                                   1.024,
8/14/2019 06:30:00 ,                                  13.921,                               38370.625,                               48669.199,                                  31.711,                                   1.024,
8/14/2019 06:45:00 ,                                  13.977,                               38418.750,                               48664.473,                                  31.712,                                   1.024,
8/14/2019 07:00:00 ,                                  13.979,                               38415.992,                               48658.145,                                  31.708,                                   1.024,
8/14/2019 07:15:00 ,                                  14.033,                               38418.184,                               48598.270,                                  31.669,                                   1.024,
8/14/2019 07:30:00 ,                                  14.042,                               38368.047,                               48523.688,                                  31.615,                                   1.024,
8/14/2019 07:45:00 ,                                  13.970,                               38326.113,                               48555.168,                                  31.632,                                   1.024,
8/14/2019 08:00:00 ,                                  14.012,                               38369.246,                               48561.305,                                  31.640,                                   1.024,
8/14/2019 08:15:00 ,                                  13.991,                               38369.598,                               48585.469,                                  31.656,                                   1.024,
8/14/2019 08:30:00 ,                                  13.847,                               38277.656,                               48638.574,                                  31.682,                                   1.024,
8/14/2019 08:45:00 ,                                  13.852,                               38250.816,                               48598.809,                                  31.654,                                   1.024,
8/14/2019 09:00:00 ,                                  13.414,                               37959.484,                               48746.469,                                  31.723,                                   1.024,
8/14/2019 09:15:00 ,                                  13.246,                               37796.945,                               48738.719,                                  31.703,                                   1.024,
8/14/2019 09:30:00 ,                                  13.093,                               37690.789,                               48786.133,                                  31.723,                                   1.024,
8/14/2019 09:45:00 ,                                  13.032,                               37654.438,                               48812.656,                                  31.737,                                   1.024,
8/14/2019 10:00:00 ,                                  13.038,                               37639.273,                               48785.543,                                  31.718,                                   1.024,
8/14/2019 10:15:00 ,                                  13.041,                               37696.859,                               48856.504,                                  31.769,                                   1.024,
8/14/2019 10:30:00 ,                                  13.200,                               37803.648,                               48802.961,                                  31.745,                                   1.024,
8/14/2019 10:45:00 ,                                  13.377,                               37932.078,                               48755.293,                                  31.726,                                   1.024,
8/14/2019 11:00:00 ,                                  13.572,                               38047.453,                               48670.586,                                  31.682,                                   1.024,
8/14/2019 11:15:00 ,                                  13.808,                               38274.945,                               48681.227,                                  31.710,                                   1.024,
8/14/2019 11:30:00 ,                                  14.043,                               38463.125,                               48642.676,                                  31.702,                                   1.024,
8/14/2019 11:45:00 ,                                  14.271,                               38589.117,                               48534.656,                                  31.642,                                   1.024,
8/14/2019 12:00:00 ,                                  14.352,                               38689.813,                               48567.121,                                  31.672,                                   1.024,
8/14/2019 12:15:00 ,                                  14.434,                               38719.734,                               48509.008,                                  31.637,                                   1.024,
8/14/2019 12:30:00 ,                                  14.516,                               38760.129,                               48464.766,                                  31.611,                                   1.023,
8/14/2019 12:45:00 ,                                  14.620,                               38849.773,                               48456.930,                                  31.613,                                   1.023,
8/14/2019 13:00:00 ,                                  14.612,                               38855.605,                               48472.906,                                  31.624,                                   1.023,
8/14/2019 13:15:00 ,                                  14.636,                               38852.793,                               48441.465,                                  31.603,                                   1.023,
8/14/2019 13:30:00 ,                                  14.677,                               38956.512,                               48523.672,                                  31.666,                                   1.023,
8/14/2019 13:45:00 ,                                  14.716,                               38943.602,                               48463.270,                                  31.625,                                   1.023,
8/14/2019 14:00:00 ,                                  14.637,                               38920.867,                               48525.211,                                  31.664,                                   1.023,
8/14/2019 14:15:00 ,                                  14.695,                               38941.227,                               48484.406,                                  31.639,                                   1.023,
8/14/2019 14:30:00 ,                                  14.425,                               38713.391,                               48511.980,                                  31.638,                                   1.024,
8/14/2019 14:45:00 ,                                  14.312,                               38626.656,                               48535.066,                                  31.646,                                   1.024,
8/14/2019 15:00:00 ,                                  14.314,                               38670.426,                               48586.848,                                  31.683,                                   1.024,
8/14/2019 15:15:00 ,                                  14.321,                               38650.000,                               48553.336,                                  31.660,                                   1.024,
8/14/2019 15:30:00 ,                                  14.593,                               38758.273,                               48373.547,                                  31.551,                                   1.023,
8/14/2019 15:45:00 ,                                  14.740,                               38891.727,                               48371.016,                                  31.560,                                   1.023,
8/14/2019 16:00:00 ,                                  15.311,                               39217.594,                               48123.191,                                  31.423,                                   1.023,
8/14/2019 16:15:00 ,                                  15.542,                               39339.039,                               48011.863,                                  31.359,                                   1.023,
8/14/2019 16:30:00 ,                                  15.727,                               39467.395,                               47962.234,                                  31.335,                                   1.023,
8/14/2019 16:45:00 ,                                  15.696,                               39445.605,                               47969.695,                                  31.339,                                   1.023,
8/14/2019 17:00:00 ,                                  15.707,                               39504.855,                               48029.457,                                  31.383,                                   1.023,
8/14/2019 17:15:00 ,                                  15.714,                               39545.074,                               48070.586,                                  31.413,                                   1.023,
8/14/2019 17:30:00 ,                                  15.984,                               39610.211,                               47850.281,                                  31.272,                                   1.023,
8/14/2019 17:45:00 ,                                  15.786,                               39516.410,                               47956.086,                                  31.335,                                   1.023,
8/14/2019 18:00:00 ,                                  15.679,                               39524.863,                               48085.867,                                  31.422,                                   1.023,
8/14/2019 18:15:00 ,                                  15.482,                               39390.227,                               48142.430,                                  31.449,                                   1.023,
8/14/2019 18:30:00 ,                                  15.269,                               39229.691,                               48185.391,                                  31.465,                                   1.023,
8/14/2019 18:45:00 ,                                  15.039,                               39062.254,                               48240.543,                                  31.488,                                   1.023,
8/14/2019 19:00:00 ,                                  14.693,                               38799.668,                               48310.707,                                  31.513,                                   1.023,
8/14/2019 19:15:00 ,                                  14.515,                               38661.242,                               48342.758,                                  31.522,                                   1.023,
8/14/2019 19:30:00 ,                                  15.051,                               39155.012,                               48340.500,                                  31.562,                                   1.023,
8/14/2019 19:45:00 ,                                  15.423,                               39399.477,                               48220.086,                                  31.502,                                   1.023,
8/14/2019 20:00:00 ,                                  15.425,                               39454.883,                               48285.500,                                  31.549,                                   1.023,
8/14/2019 20:15:00 ,                                  15.170,                               39263.129,                               48339.164,                                  31.570,                                   1.023,
8/14/2019 20:30:00 ,                                  15.122,                               39220.121,                               48340.156,                                  31.567,                                   1.023,
8/14/2019 20:45:00 ,                                  15.157,                               39213.973,                               48292.898,                                  31.535,                                   1.023,
8/14/2019 21:00:00 ,                                  15.200,                               39223.523,                               48255.910,                                  31.511,                                   1.023,
8/14/2019 21:15:00 ,                                  15.201,                               39277.949,                               48322.168,                                  31.560,                                   1.023,
8/14/2019 21:30:00 ,                                  15.269,                               39320.523,                               48296.770,                                  31.546,                                   1.023,
8/14/2019 21:45:00 ,                                  14.959,                               39070.910,                               48342.613,                                  31.556,                                   1.023,
8/14/2019 22:00:00 ,                                  15.204,                               39293.039,                               48337.320,                                  31.571,                                   1.023,
8/14/2019 22:15:00 ,                                  14.934,                               39081.551,                               48383.789,                                  31.584,                                   1.023,
8/14/2019 22:30:00 ,                                  14.565,                               38847.023,                               48516.301,                                  31.652,                                   1.023,
8/14/2019 22:45:00 ,                                  14.940,                               39082.395,                               48377.961,                                  31.581,                                   1.023,
8/14/2019 23:00:00 ,                                  14.723,                               38944.441,                               48456.250,                                  31.621,                                   1.023,
8/14/2019 23:15:00 ,                                  14.530,                               38772.637,                               48464.492,                                  31.612,                                   1.023,
8/14/2019 23:30:00 ,                                  14.319,                               38672.754,                               48584.074,                                  31.682,                                   1.024,
8/14/2019 23:45:00 ,                                  14.458,                               38775.246,                               48551.449,                                  31.669,                                   1.024,
