Report Date:,11/22/2019 23:30:03
Report User Name:,Ian
Report Computer Name:,SLOCUM
Application:,WinSitu.exe
Application Version:,5.7.6.1


Log File Properties
File Name,2019-06-23_630427_2019-09-27_10-02-48-983.wsl
Create Date,9/27/2019 17:02:41

Device Properties
Device,Aqua TROLL 100
Site,Yaquina_Dock5
Device Name,11ft (630427)
Serial Number,630427
Firmware Version,2.01
Hardware Version,4
Device Address,3
Device Comm Cfg,9600,8,None,1,(Modbus-ASCII)
Used Memory,12
Used Battery,10

Log Configuration
,Log Name,2019-06-23_630427
,Created By,Ian
,Computer Name,SLOCUM
,Application,WinSitu.exe
,Application Version,5.7.6.1
,Create Date,6/23/2019 02:15:15 UTC
,Log Setup Time Zone,Unknown
,Notes Size(bytes),4096
,Overwrite when full,Disabled
,Scheduled Start Time,6/24/2019 00:00:00 UTC
,Scheduled Stop Time,No Stop Time
,Type,Linear
 ,Interval,Days: 0 hrs: 00 mins: 15 secs: 00





Other Log Settings

,Specific Conductivity Model:,Standard Methods
,,Reference Temperature:,25
,,Temperature Coefficient:,0.0191


Log Notes:
Date and Time (UTC),Note
6/23/2019 02:15:23 ,Used Battery: 10% Used Memory: 14%   User Name: Ian
9/27/2019 16:50:46 ,Used Battery: 16% Used Memory: 20%   User Name: Ian
9/27/2019 16:50:47 ,Manual Stop Command


Log Data:
Record Count,9188

Sensors,1

 ,1,630427,Conductivity



,Sensor: Cond                            ,Sensor: Cond                            ,Sensor: Cond                            ,Sensor: Cond                            ,Sensor: Cond                            ,
,SN#: 630427                             ,SN#: 630427                             ,SN#: 630427                             ,SN#: 630427                             ,SN#: 630427                             ,
Date and Time (UTC),Temperature (C)                         ,Actual Conductivity (µS/cm)             ,Specific Conductivity (µS/cm)           ,Salinity (PSU)                          ,Water Density (g/cm3)                   ,
8/6/2019 03:00:00  ,                                  10.422,                               34945.070,                               48429.879,                                  31.193,                                   1.024,
8/6/2019 03:15:00  ,                                  10.526,                               35018.801,                               48399.031,                                  31.183,                                   1.024,
8/6/2019 03:30:00  ,                                  10.660,                               35158.273,                               48420.570,                                  31.214,                                   1.024,
8/6/2019 03:45:00  ,                                  10.691,                               35168.578,                               48394.848,                                  31.199,                                   1.024,
8/6/2019 04:00:00  ,                                  10.844,                               35317.992,                               48405.703,                                  31.223,                                   1.024,
8/6/2019 04:15:00  ,                                  11.054,                               35325.113,                               48151.492,                                  31.064,                                   1.024,
8/6/2019 04:30:00  ,                                  11.165,                               35650.152,                               48454.625,                                  31.293,                                   1.024,
8/6/2019 04:45:00  ,                                  11.228,                               35727.746,                               48480.344,                                  31.319,                                   1.024,
8/6/2019 05:00:00  ,                                  11.260,                               35711.043,                               48417.094,                                  31.277,                                   1.024,
8/6/2019 05:15:00  ,                                  11.280,                               35580.004,                               48215.043,                                  31.134,                                   1.024,
8/6/2019 05:30:00  ,                                  11.274,                               35580.070,                               48222.492,                                  31.138,                                   1.024,
8/6/2019 05:45:00  ,                                  11.255,                               35639.430,                               48326.355,                                  31.211,                                   1.024,
8/6/2019 06:00:00  ,                                  11.223,                               35678.223,                               48418.961,                                  31.274,                                   1.024,
8/6/2019 06:15:00  ,                                  11.185,                               35548.535,                               48290.969,                                  31.178,                                   1.024,
8/6/2019 06:30:00  ,                                  10.982,                               35377.910,                               48313.949,                                  31.173,                                   1.024,
8/6/2019 06:45:00  ,                                  10.901,                               35373.215,                               48408.805,                                  31.232,                                   1.024,
8/6/2019 07:00:00  ,                                  10.972,                               35413.945,                               48374.879,                                  31.215,                                   1.024,
8/6/2019 07:15:00  ,                                  11.129,                               35530.039,                               48335.422,                                  31.204,                                   1.024,
8/6/2019 07:30:00  ,                                  11.267,                               35716.070,                               48416.027,                                  31.277,                                   1.024,
8/6/2019 07:45:00  ,                                  11.312,                               35717.289,                               48361.043,                                  31.242,                                   1.024,
8/6/2019 08:00:00  ,                                  11.616,                               35773.855,                               48059.484,                                  31.057,                                   1.024,
8/6/2019 08:15:00  ,                                  11.876,                               36123.801,                               48208.348,                                  31.190,                                   1.024,
8/6/2019 08:30:00  ,                                  12.070,                               36244.918,                               48132.188,                                  31.155,                                   1.024,
8/6/2019 08:45:00  ,                                  12.161,                               36423.309,                               48257.730,                                  31.254,                                   1.024,
8/6/2019 09:00:00  ,                                  12.236,                               36393.672,                               48126.383,                                  31.167,                                   1.024,
8/6/2019 09:15:00  ,                                  12.249,                               36412.625,                               48135.355,                                  31.174,                                   1.024,
8/6/2019 09:30:00  ,                                  12.247,                               36421.461,                               48149.445,                                  31.184,                                   1.024,
8/6/2019 09:45:00  ,                                  12.193,                               36360.707,                               48135.699,                                  31.169,                                   1.024,
8/6/2019 10:00:00  ,                                  12.155,                               36340.453,                               48155.188,                                  31.179,                                   1.024,
8/6/2019 10:15:00  ,                                  12.101,                               36184.289,                               48013.895,                                  31.073,                                   1.024,
8/6/2019 10:30:00  ,                                  11.890,                               36024.238,                               48057.668,                                  31.083,                                   1.024,
8/6/2019 10:45:00  ,                                  11.642,                               35902.652,                               48200.820,                                  31.161,                                   1.024,
8/6/2019 11:00:00  ,                                  11.636,                               35976.664,                               48307.234,                                  31.237,                                   1.024,
8/6/2019 11:15:00  ,                                  11.238,                               35657.809,                               48372.344,                                  31.242,                                   1.024,
8/6/2019 11:30:00  ,                                  11.054,                               35458.637,                               48333.152,                                  31.194,                                   1.024,
8/6/2019 11:45:00  ,                                  11.194,                               35588.199,                               48333.918,                                  31.210,                                   1.024,
8/6/2019 12:00:00  ,                                  11.254,                               35627.863,                               48312.141,                                  31.201,                                   1.024,
8/6/2019 12:15:00  ,                                  11.607,                               36062.781,                               48458.672,                                  31.343,                                   1.024,
8/6/2019 12:30:00  ,                                  11.473,                               35923.453,                               48438.305,                                  31.314,                                   1.024,
8/6/2019 12:45:00  ,                                  11.107,                               35511.875,                               48338.945,                                  31.204,                                   1.024,
8/6/2019 13:00:00  ,                                  10.955,                               35525.070,                               48548.617,                                  31.338,                                   1.024,
8/6/2019 13:15:00  ,                                  10.826,                               35174.750,                               48232.410,                                  31.097,                                   1.024,
8/6/2019 13:30:00  ,                                  10.548,                               35149.277,                               48551.574,                                  31.295,                                   1.024,
8/6/2019 13:45:00  ,                                  10.410,                               34961.684,                               48467.926,                                  31.219,                                   1.024,
8/6/2019 14:00:00  ,                                  10.390,                               35137.051,                               48736.582,                                  31.409,                                   1.024,
8/6/2019 14:15:00  ,                                  10.435,                               35070.645,                               48586.914,                                  31.307,                                   1.024,
8/6/2019 14:30:00  ,                                  10.459,                               35034.777,                               48507.035,                                  31.253,                                   1.024,
8/6/2019 14:45:00  ,                                  10.472,                               35604.684,                               49279.379,                                  31.807,                                   1.024,
8/6/2019 15:00:00  ,                                  10.569,                               35563.395,                               49096.098,                                  31.687,                                   1.024,
8/6/2019 15:15:00  ,                                  10.588,                               35640.668,                               49177.637,                                  31.748,                                   1.024,
8/6/2019 15:30:00  ,                                  10.604,                               35150.070,                               48480.941,                                  31.250,                                   1.024,
8/6/2019 15:45:00  ,                                  10.726,                               35432.836,                               48713.242,                                  31.431,                                   1.024,
8/6/2019 16:00:00  ,                                  10.804,                               35669.898,                               48939.773,                                  31.602,                                   1.024,
8/6/2019 16:15:00  ,                                  10.922,                               35330.473,                               48324.746,                                  31.174,                                   1.024,
8/6/2019 16:30:00  ,                                  11.008,                               35455.891,                               48387.223,                                  31.228,                                   1.024,
8/6/2019 16:45:00  ,                                  11.058,                               35557.090,                               48462.523,                                  31.287,                                   1.024,
8/6/2019 17:00:00  ,                                  11.134,                               35470.527,                               48248.766,                                  31.142,                                   1.024,
8/6/2019 17:15:00  ,                                  11.169,                               35477.512,                               48214.406,                                  31.122,                                   1.024,
8/6/2019 17:30:00  ,                                  11.137,                               35425.652,                               48183.410,                                  31.096,                                   1.024,
8/6/2019 17:45:00  ,                                  11.100,                               35306.203,                               48068.090,                                  31.009,                                   1.024,
8/6/2019 18:00:00  ,                                  11.081,                               35344.680,                               48144.047,                                  31.062,                                   1.024,
8/6/2019 18:15:00  ,                                  11.031,                               35293.355,                               48136.277,                                  31.051,                                   1.024,
8/6/2019 18:30:00  ,                                  11.089,                               35354.539,                               48147.000,                                  31.065,                                   1.024,
8/6/2019 18:45:00  ,                                  10.973,                               35296.316,                               48212.949,                                  31.100,                                   1.024,
8/6/2019 19:00:00  ,                                  10.961,                               35266.719,                               48187.871,                                  31.080,                                   1.024,
8/6/2019 19:15:00  ,                                  11.004,                               35617.391,                               48612.355,                                  31.389,                                   1.024,
8/6/2019 19:30:00  ,                                  11.051,                               35625.191,                               48563.520,                                  31.359,                                   1.024,
8/6/2019 19:45:00  ,                                  11.281,                               35442.641,                               48026.973,                                  30.999,                                   1.024,
8/6/2019 20:00:00  ,                                  11.983,                               35917.066,                               47801.613,                                  30.909,                                   1.023,
8/6/2019 20:15:00  ,                                  12.059,                               36345.246,                               48278.230,                                  31.259,                                   1.024,
8/6/2019 20:30:00  ,                                  12.198,                               36328.188,                               48086.621,                                  31.134,                                   1.024,
8/6/2019 20:45:00  ,                                  12.212,                               36464.848,                               48250.371,                                  31.253,                                   1.024,
8/6/2019 21:00:00  ,                                  12.200,                               36357.969,                               48123.406,                                  31.161,                                   1.024,
8/6/2019 21:15:00  ,                                  12.444,                               36497.039,                               48011.531,                                  31.104,                                   1.023,
8/6/2019 21:30:00  ,                                  12.412,                               36732.387,                               48358.922,                                  31.351,                                   1.024,
8/6/2019 21:45:00  ,                                  12.506,                               36750.168,                               48268.305,                                  31.295,                                   1.024,
8/6/2019 22:00:00  ,                                  12.412,                               36541.176,                               48107.527,                                  31.170,                                   1.024,
8/6/2019 22:15:00  ,                                  12.221,                               36540.906,                               48340.117,                                  31.319,                                   1.024,
8/6/2019 22:30:00  ,                                  12.100,                               36389.430,                               48286.438,                                  31.269,                                   1.024,
8/6/2019 22:45:00  ,                                  11.845,                               36234.258,                               48393.988,                                  31.321,                                   1.024,
8/6/2019 23:00:00  ,                                  11.602,                               36030.480,                               48421.457,                                  31.316,                                   1.024,
8/6/2019 23:15:00  ,                                  11.516,                               35933.336,                               48398.051,                                  31.290,                                   1.024,
8/6/2019 23:30:00  ,                                  11.212,                               35609.680,                               48339.957,                                  31.216,                                   1.024,
8/6/2019 23:45:00  ,                                  11.213,                               35604.016,                               48330.891,                                  31.210,                                   1.024,
8/7/2019 00:00:00  ,                                  10.964,                               35277.344,                               48198.375,                                  31.088,                                   1.024,
8/7/2019 00:15:00  ,                                  11.056,                               35707.395,                               48670.156,                                  31.436,                                   1.024,
8/7/2019 00:30:00  ,                                  10.867,                               35424.332,                               48522.820,                                  31.310,                                   1.024,
8/7/2019 00:45:00  ,                                  10.823,                               35251.156,                               48340.762,                                  31.175,                                   1.024,
8/7/2019 01:00:00  ,                                  11.599,                               35992.668,                               48374.012,                                  31.281,                                   1.024,
8/7/2019 01:15:00  ,                                  11.532,                               35940.070,                               48387.391,                                  31.284,                                   1.024,
8/7/2019 01:30:00  ,                                  11.068,                               35659.125,                               48589.160,                                  31.379,                                   1.024,
8/7/2019 01:45:00  ,                                  11.014,                               35624.242,                               48608.895,                                  31.388,                                   1.024,
8/7/2019 02:00:00  ,                                  11.056,                               35649.066,                               48589.496,                                  31.378,                                   1.024,
8/7/2019 02:15:00  ,                                  10.771,                               35439.645,                               48665.191,                                  31.401,                                   1.024,
8/7/2019 02:30:00  ,                                  10.755,                               35606.328,                               48915.629,                                  31.579,                                   1.024,
8/7/2019 02:45:00  ,                                  10.739,                               35565.668,                               48880.258,                                  31.552,                                   1.024,
8/7/2019 03:00:00  ,                                  10.715,                               35079.984,                               48242.828,                                  31.093,                                   1.024,
8/7/2019 03:15:00  ,                                  10.644,                               34997.781,                               48219.348,                                  31.068,                                   1.024,
8/7/2019 03:30:00  ,                                  10.676,                               35196.313,                               48451.762,                                  31.238,                                   1.024,
8/7/2019 03:45:00  ,                                  10.737,                               35321.480,                               48547.340,                                  31.313,                                   1.024,
8/7/2019 04:00:00  ,                                  10.735,                               35406.871,                               48666.223,                                  31.398,                                   1.024,
8/7/2019 04:15:00  ,                                  10.818,                               35426.750,                               48588.293,                                  31.351,                                   1.024,
8/7/2019 04:30:00  ,                                  10.822,                               35530.098,                               48725.141,                                  31.450,                                   1.024,
8/7/2019 04:45:00  ,                                  11.034,                               35611.488,                               48566.828,                                  31.360,                                   1.024,
8/7/2019 05:00:00  ,                                  11.165,                               35749.141,                               48588.262,                                  31.389,                                   1.024,
8/7/2019 05:15:00  ,                                  11.219,                               35623.008,                               48349.727,                                  31.224,                                   1.024,
8/7/2019 05:30:00  ,                                  11.318,                               35720.391,                               48357.977,                                  31.240,                                   1.024,
8/7/2019 05:45:00  ,                                  11.394,                               35745.691,                               48296.219,                                  31.204,                                   1.024,
8/7/2019 06:00:00  ,                                  11.432,                               35950.504,                               48526.117,                                  31.373,                                   1.024,
8/7/2019 06:15:00  ,                                  11.492,                               36017.746,                               48541.422,                                  31.390,                                   1.024,
8/7/2019 06:30:00  ,                                  11.505,                               35962.699,                               48451.176,                                  31.327,                                   1.024,
8/7/2019 06:45:00  ,                                  11.404,                               35907.125,                               48502.859,                                  31.353,                                   1.024,
8/7/2019 07:00:00  ,                                  11.354,                               35835.176,                               48467.301,                                  31.323,                                   1.024,
8/7/2019 07:15:00  ,                                  11.357,                               35852.230,                               48486.492,                                  31.337,                                   1.024,
8/7/2019 07:30:00  ,                                  11.260,                               35640.027,                               48321.477,                                  31.208,                                   1.024,
8/7/2019 07:45:00  ,                                  11.103,                               35609.867,                               48477.031,                                  31.303,                                   1.024,
8/7/2019 08:00:00  ,                                  11.100,                               35634.910,                               48515.707,                                  31.330,                                   1.024,
8/7/2019 08:15:00  ,                                  11.209,                               35545.051,                               48256.078,                                  31.156,                                   1.024,
8/7/2019 08:30:00  ,                                  11.259,                               35547.387,                               48197.242,                                  31.119,                                   1.024,
8/7/2019 08:45:00  ,                                  11.345,                               35765.977,                               48385.965,                                  31.263,                                   1.024,
8/7/2019 09:00:00  ,                                  11.606,                               35960.480,                               48322.328,                                  31.245,                                   1.024,
8/7/2019 09:15:00  ,                                  11.666,                               35980.105,                               48274.773,                                  31.217,                                   1.024,
8/7/2019 09:30:00  ,                                  11.749,                               36089.637,                               48319.414,                                  31.257,                                   1.024,
8/7/2019 09:45:00  ,                                  12.020,                               36515.215,                               48552.582,                                  31.452,                                   1.024,
8/7/2019 10:00:00  ,                                  12.096,                               36476.402,                               48407.480,                                  31.355,                                   1.024,
8/7/2019 10:15:00  ,                                  12.151,                               36493.301,                               48362.594,                                  31.328,                                   1.024,
8/7/2019 10:30:00  ,                                  12.117,                               36260.051,                               48094.746,                                  31.132,                                   1.024,
8/7/2019 10:45:00  ,                                  12.210,                               36105.813,                               47777.156,                                  30.913,                                   1.023,
8/7/2019 11:00:00  ,                                  12.241,                               36089.219,                               47717.813,                                  30.873,                                   1.023,
8/7/2019 11:15:00  ,                                  12.250,                               36087.160,                               47704.789,                                  30.865,                                   1.023,
8/7/2019 11:30:00  ,                                  12.188,                               36026.020,                               47697.734,                                  30.854,                                   1.023,
8/7/2019 11:45:00  ,                                  12.162,                               36018.469,                               47720.047,                                  30.867,                                   1.023,
8/7/2019 12:00:00  ,                                  11.938,                               35875.367,                               47800.758,                                  30.904,                                   1.023,
8/7/2019 12:15:00  ,                                  11.567,                               35832.598,                               48198.773,                                  31.152,                                   1.024,
8/7/2019 12:30:00  ,                                  11.714,                               36123.473,                               48408.070,                                  31.317,                                   1.024,
8/7/2019 12:45:00  ,                                  11.668,                               36103.539,                               48438.129,                                  31.334,                                   1.024,
8/7/2019 13:00:00  ,                                  11.589,                               36015.480,                               48418.063,                                  31.312,                                   1.024,
8/7/2019 13:15:00  ,                                  11.886,                               35795.355,                               47758.047,                                  30.868,                                   1.023,
8/7/2019 13:30:00  ,                                  11.593,                               35705.355,                               47995.227,                                  31.009,                                   1.024,
8/7/2019 13:45:00  ,                                  11.615,                               35638.059,                               47878.160,                                  30.927,                                   1.023,
8/7/2019 14:00:00  ,                                  11.512,                               35544.691,                               47879.852,                                  30.918,                                   1.024,
8/7/2019 14:15:00  ,                                  11.273,                               35294.988,                               47837.355,                                  30.862,                                   1.024,
8/7/2019 14:30:00  ,                                  11.134,                               35264.340,                               47968.066,                                  30.941,                                   1.024,
8/7/2019 14:45:00  ,                                  10.956,                               35130.180,                               48007.477,                                  30.951,                                   1.024,
8/7/2019 15:00:00  ,                                  10.744,                               34928.398,                               47998.207,                                  30.921,                                   1.024,
8/7/2019 15:15:00  ,                                  10.804,                               34992.391,                               48010.469,                                  30.936,                                   1.024,
8/7/2019 15:30:00  ,                                  10.758,                               34974.805,                               48043.570,                                  30.955,                                   1.024,
8/7/2019 15:45:00  ,                                  10.726,                               34933.688,                               48027.363,                                  30.940,                                   1.024,
8/7/2019 16:00:00  ,                                  10.801,                               34988.094,                               48008.473,                                  30.934,                                   1.024,
8/7/2019 16:15:00  ,                                  10.785,                               34997.523,                               48041.410,                                  30.956,                                   1.024,
8/7/2019 16:30:00  ,                                  10.897,                               35092.156,                               48029.773,                                  30.960,                                   1.024,
8/7/2019 16:45:00  ,                                  10.887,                               34969.555,                               47874.758,                                  30.848,                                   1.024,
8/7/2019 17:00:00  ,                                  10.867,                               35387.559,                               48472.559,                                  31.274,                                   1.024,
8/7/2019 17:15:00  ,                                  10.932,                               35404.219,                               48412.020,                                  31.238,                                   1.024,
8/7/2019 17:30:00  ,                                  10.980,                               35217.234,                               48096.578,                                  31.017,                                   1.024,
8/7/2019 17:45:00  ,                                  11.000,                               35081.777,                               47887.246,                                  30.869,                                   1.024,
8/7/2019 18:00:00  ,                                  10.990,                               35070.488,                               47883.418,                                  30.866,                                   1.024,
8/7/2019 18:15:00  ,                                  11.065,                               35159.961,                               47911.598,                                  30.894,                                   1.024,
8/7/2019 18:30:00  ,                                  11.036,                               35092.402,                               47856.523,                                  30.851,                                   1.024,
8/7/2019 18:45:00  ,                                  11.030,                               35083.996,                               47851.973,                                  30.847,                                   1.024,
8/7/2019 19:00:00  ,                                  11.058,                               35422.332,                               48278.746,                                  31.156,                                   1.024,
8/7/2019 19:15:00  ,                                  11.068,                               35239.875,                               48016.758,                                  30.969,                                   1.024,
8/7/2019 19:30:00  ,                                  11.030,                               35420.676,                               48311.531,                                  31.176,                                   1.024,
8/7/2019 19:45:00  ,                                  10.981,                               35261.535,                               48155.836,                                  31.059,                                   1.024,
8/7/2019 20:00:00  ,                                  11.004,                               35485.766,                               48433.164,                                  31.261,                                   1.024,
8/7/2019 20:15:00  ,                                  11.157,                               35199.160,                               47851.484,                                  30.860,                                   1.024,
8/7/2019 20:30:00  ,                                  11.488,                               35791.762,                               48242.480,                                  31.175,                                   1.024,
8/7/2019 20:45:00  ,                                  11.764,                               35772.973,                               47877.066,                                  30.941,                                   1.023,
8/7/2019 21:00:00  ,                                  11.982,                               35930.629,                               47821.215,                                  30.923,                                   1.023,
8/7/2019 21:15:00  ,                                  11.975,                               36017.004,                               47944.523,                                  31.010,                                   1.023,
8/7/2019 21:30:00  ,                                  12.262,                               36452.902,                               48172.934,                                  31.203,                                   1.024,
8/7/2019 21:45:00  ,                                  12.113,                               36002.047,                               47756.457,                                  30.889,                                   1.023,
8/7/2019 22:00:00  ,                                  12.163,                               36294.082,                               48083.648,                                  31.129,                                   1.024,
8/7/2019 22:15:00  ,                                  12.262,                               36221.703,                               47867.293,                                  30.983,                                   1.023,
8/7/2019 22:30:00  ,                                  12.275,                               36022.070,                               47588.438,                                  30.784,                                   1.023,
8/7/2019 22:45:00  ,                                  12.245,                               36020.496,                               47622.727,                                  30.805,                                   1.023,
8/7/2019 23:00:00  ,                                  12.235,                               36202.707,                               47875.043,                                  30.986,                                   1.023,
8/7/2019 23:15:00  ,                                  12.156,                               36649.016,                               48561.750,                                  31.472,                                   1.024,
8/7/2019 23:30:00  ,                                  12.117,                               35919.102,                               47642.082,                                  30.807,                                   1.023,
8/7/2019 23:45:00  ,                                  11.984,                               35862.613,                               47727.727,                                  30.856,                                   1.023,
8/8/2019 00:00:00  ,                                  11.979,                               35821.969,                               47679.547,                                  30.821,                                   1.023,
8/8/2019 00:15:00  ,                                  11.700,                               35572.270,                               47685.535,                                  30.797,                                   1.023,
8/8/2019 00:30:00  ,                                  11.526,                               35454.758,                               47740.898,                                  30.819,                                   1.023,
8/8/2019 00:45:00  ,                                  11.599,                               35522.508,                               47742.785,                                  30.828,                                   1.023,
8/8/2019 01:00:00  ,                                  11.606,                               35551.441,                               47772.570,                                  30.850,                                   1.023,
8/8/2019 01:15:00  ,                                  11.525,                               35597.219,                               47933.727,                                  30.958,                                   1.024,
8/8/2019 01:30:00  ,                                  11.724,                               35618.109,                               47718.125,                                  30.823,                                   1.023,
8/8/2019 01:45:00  ,                                  11.873,                               35790.113,                               47766.227,                                  30.872,                                   1.023,
8/8/2019 02:00:00  ,                                  11.752,                               35713.793,                               47811.566,                                  30.893,                                   1.023,
8/8/2019 02:15:00  ,                                  11.349,                               35467.570,                               47976.176,                                  30.970,                                   1.024,
8/8/2019 02:30:00  ,                                  11.247,                               35283.371,                               47854.027,                                  30.872,                                   1.024,
8/8/2019 02:45:00  ,                                  11.060,                               35133.004,                               47881.703,                                  30.872,                                   1.024,
8/8/2019 03:00:00  ,                                  11.041,                               35142.660,                               47918.242,                                  30.896,                                   1.024,
8/8/2019 03:15:00  ,                                  10.852,                               35003.332,                               47964.469,                                  30.909,                                   1.024,
8/8/2019 03:30:00  ,                                  10.826,                               35311.844,                               48419.934,                                  31.232,                                   1.024,
8/8/2019 03:45:00  ,                                  10.723,                               35217.207,                               48421.098,                                  31.221,                                   1.024,
8/8/2019 04:00:00  ,                                  10.757,                               35333.973,                               48538.105,                                  31.309,                                   1.024,
8/8/2019 04:15:00  ,                                  10.789,                               35459.836,                               48670.422,                                  31.407,                                   1.024,
8/8/2019 04:30:00  ,                                  10.831,                               35660.625,                               48891.641,                                  31.570,                                   1.024,
8/8/2019 04:45:00  ,                                  10.849,                               35543.055,                               48708.336,                                  31.441,                                   1.024,
